A1	B1	B2	Mean_classification_prob
14	23.0	26.0	0.04148631685816564
16	23.0	26.0	0.015010092845366687
17	23.0	26.0	0.15145648135429732
18	23.0	26.0	0.13455503676232106
25	23.0	26.0	0.017624880413835697
32	23.0	26.0	0.010525890506355079
10	23.0	26.0	0.3565812178977901
34	23.0	26.0	0.6994002529152887
20	23.0	26.0	0.014834250569738975
21	23.0	26.0	0.1460812139006581
26	23.0	26.0	0.29630463553131875
30	23.0	26.0	0.3137575318772487
33	23.0	26.0	0.05710366513749327
35	23.0	26.0	0.5586661845391803
36	23.0	26.0	0.5548925042009469
37	23.0	26.0	0.6883249848075129
38	23.0	26.0	0.7391675442073188
39	23.0	26.0	0.7487706195723179
40	23.0	26.0	0.22746818834946184
41	23.0	26.0	0.34464988656039625
42	23.0	26.0	0.049814457229335835
43	23.0	26.0	0.02618681300831885
44	23.0	26.0	0.02358104439623766
45	23.0	26.0	0.0235497101247768
46	23.0	26.0	0.17419269079460306
47	23.0	26.0	0.041706431367407135
6	23.0	27.0	0.009862222233259749
22	23.0	27.0	0.015064435405844604
7	23.0	27.0	0.013850237512947105
23	23.0	27.0	0.012118033651542832
8	23.0	27.0	0.28684522854538896
11	23.0	27.0	0.10181854841382124
13	23.0	27.0	0.012277475863464492
24	23.0	27.0	0.013356972779341858
9	23.0	27.0	0.8783718614615545
14	23.0	27.0	0.16143185062547755
17	23.0	27.0	0.27672532872260697
18	23.0	27.0	0.1851841755266424
25	23.0	27.0	0.028559792504700164
32	23.0	27.0	0.0162702997787901
10	23.0	27.0	0.2871991833677993
34	23.0	27.0	0.6635168895144167
21	23.0	27.0	0.1948662642869584
26	23.0	27.0	0.23818016213541196
30	23.0	27.0	0.33678218200151866
33	23.0	27.0	0.12375619171540846
35	23.0	27.0	0.629576290192193
36	23.0	27.0	0.6292431685826075
37	23.0	27.0	0.6210735998925093
38	23.0	27.0	0.8096489576834615
39	23.0	27.0	0.8056759294125946
40	23.0	27.0	0.4332539084088531
41	23.0	27.0	0.6026220669559913
42	23.0	27.0	0.2052415994287697
43	23.0	27.0	0.174839972029628
44	23.0	27.0	0.1879663752307872
45	23.0	27.0	0.2542123933220903
46	23.0	27.0	0.3463200747452164
47	23.0	27.0	0.1936390087576657
1	23.0	28.0	0.2657260181915266
6	23.0	28.0	0.009905135683276984
22	23.0	28.0	0.011896379448843258
2	23.0	28.0	0.3564392195259955
7	23.0	28.0	0.013898620067621669
23	23.0	28.0	0.012027195957740806
3	23.0	28.0	0.17647396885155506
8	23.0	28.0	0.3157794293878183
11	23.0	28.0	0.17872132359267393
13	23.0	28.0	0.010923897830984792
24	23.0	28.0	0.012955395362383113
4	23.0	28.0	0.2002845387892112
9	23.0	28.0	0.8840201484828697
14	23.0	28.0	0.37826575542592505
17	23.0	28.0	0.2790983308588572
18	23.0	28.0	0.16676357609461792
25	23.0	28.0	0.025890791088753137
32	23.0	28.0	0.015160687153851703
5	23.0	28.0	0.19581566980605147
10	23.0	28.0	0.473103577761179
34	23.0	28.0	0.7720537424728015
21	23.0	28.0	0.18683444301832494
26	23.0	28.0	0.17050048875592905
30	23.0	28.0	0.32398884500096026
33	23.0	28.0	0.12172277604635134
35	23.0	28.0	0.7432365781401696
36	23.0	28.0	0.7776446440341023
37	23.0	28.0	0.7810888144101864
38	23.0	28.0	0.8353028050558083
39	23.0	28.0	0.8308553888589918
40	23.0	28.0	0.5098217392078621
41	23.0	28.0	0.6983876043195387
42	23.0	28.0	0.3755060567112272
43	23.0	28.0	0.3842033750639072
44	23.0	28.0	0.3664720948858636
45	23.0	28.0	0.3430014402051261
46	23.0	28.0	0.34680373438250073
47	23.0	28.0	0.2764009507265278
1	23.0	29.0	0.16023130055198226
6	23.0	29.0	0.026281685743134026
22	23.0	29.0	0.03081466773707588
2	23.0	29.0	0.2344852576059199
7	23.0	29.0	0.03160597480593038
23	23.0	29.0	0.029577474864507444
3	23.0	29.0	0.1222230570941949
8	23.0	29.0	0.245220922259349
11	23.0	29.0	0.10905151006863452
13	23.0	29.0	0.02822003868131968
24	23.0	29.0	0.03128062917000531
4	23.0	29.0	0.16546214925296834
9	23.0	29.0	0.8685299987769748
14	23.0	29.0	0.15466823966158294
17	23.0	29.0	0.24916046988445184
18	23.0	29.0	0.1646314418169376
25	23.0	29.0	0.041225622868807606
32	23.0	29.0	0.03386723089895232
5	23.0	29.0	0.16844259502741762
10	23.0	29.0	0.3353508531969742
34	23.0	29.0	0.6603292499472544
21	23.0	29.0	0.18208814145585414
26	23.0	29.0	0.1013979993175108
30	23.0	29.0	0.3285098481459323
33	23.0	29.0	0.12292493897765501
35	23.0	29.0	0.6358482854058447
36	23.0	29.0	0.6335180508852608
37	23.0	29.0	0.6196505063255077
38	23.0	29.0	0.7223436223883551
39	23.0	29.0	0.7504583758493313
40	23.0	29.0	0.3773135785906719
41	23.0	29.0	0.5914544321754167
42	23.0	29.0	0.1813218584092454
43	23.0	29.0	0.15556798914498632
44	23.0	29.0	0.1525467150561866
45	23.0	29.0	0.13214813602441253
46	23.0	29.0	0.15683684503703715
47	23.0	29.0	0.16913035212757507
1	23.0	30.0	0.16570889005076858
6	23.0	30.0	0.018330792708049208
22	23.0	30.0	0.022157776390860428
2	23.0	30.0	0.21313884817085466
7	23.0	30.0	0.02209743734682396
23	23.0	30.0	0.021170113820686988
3	23.0	30.0	0.06466855801740276
8	23.0	30.0	0.18592046518244595
11	23.0	30.0	0.1082552815940148
13	23.0	30.0	0.020108065389136003
24	23.0	30.0	0.02270353652512425
4	23.0	30.0	0.07871625834877721
9	23.0	30.0	0.8208662121436839
14	23.0	30.0	0.2688857350972005
17	23.0	30.0	0.1767279863265354
18	23.0	30.0	0.11900345004855782
25	23.0	30.0	0.03090974426381373
32	23.0	30.0	0.02465950680398707
5	23.0	30.0	0.07770563892491977
10	23.0	30.0	0.24062661917933156
34	23.0	30.0	0.7201928779223008
21	23.0	30.0	0.12341962249954988
26	23.0	30.0	0.04107832541716993
30	23.0	30.0	0.2542572009009535
33	23.0	30.0	0.0871661124873509
35	23.0	30.0	0.7046857552095099
36	23.0	30.0	0.7064775494167891
37	23.0	30.0	0.6952944683381365
38	23.0	30.0	0.7721996351239219
39	23.0	30.0	0.7204333258167237
40	23.0	30.0	0.3610335793066362
41	23.0	30.0	0.5622253642297533
42	23.0	30.0	0.2867363267777268
43	23.0	30.0	0.30697640101955903
44	23.0	30.0	0.29401069814662195
45	23.0	30.0	0.25630553783298177
46	23.0	30.0	0.18680053446672829
47	23.0	30.0	0.19418430335911627
6	23.0	31.0	0.018971438650093847
22	23.0	31.0	0.025101838679718786
7	23.0	31.0	0.02374504349371554
23	23.0	31.0	0.023610539710629545
8	23.0	31.0	0.19700225250666126
11	23.0	31.0	0.16060479700779054
13	23.0	31.0	0.022024646009620584
24	23.0	31.0	0.02511689425312749
9	23.0	31.0	0.8262294072561841
14	23.0	31.0	0.3595397158853378
17	23.0	31.0	0.1860129407460621
18	23.0	31.0	0.14102566902898764
25	23.0	31.0	0.03597548196902182
32	23.0	31.0	0.028907953081835924
10	23.0	31.0	0.1218888761426057
34	23.0	31.0	0.7883772543232462
21	23.0	31.0	0.125582821304284
26	23.0	31.0	0.12669527006567635
30	23.0	31.0	0.2999031378115956
33	23.0	31.0	0.13667219647904913
35	23.0	31.0	0.76137865382915
36	23.0	31.0	0.7500531502019503
37	23.0	31.0	0.7777310740987035
38	23.0	31.0	0.8323933158092389
39	23.0	31.0	0.7895218659702832
40	23.0	31.0	0.4570917840360977
41	23.0	31.0	0.6876595243760159
42	23.0	31.0	0.3470631549935593
43	23.0	31.0	0.3708323020536693
44	23.0	31.0	0.3622546875673573
45	23.0	31.0	0.3245431327719576
46	23.0	31.0	0.26159307756153594
47	23.0	31.0	0.2749817550085354
6	23.0	32.0	0.012431185924885018
22	23.0	32.0	0.014351799062309219
7	23.0	32.0	0.01757948304814886
23	23.0	32.0	0.01600355664920225
8	23.0	32.0	0.24619209582758494
11	23.0	32.0	0.16551189081111228
13	23.0	32.0	0.01321441351057637
24	23.0	32.0	0.017076320174078282
9	23.0	32.0	0.8395862178457192
14	23.0	32.0	0.33477076699909625
17	23.0	32.0	0.10770317143420267
18	23.0	32.0	0.06465554433481055
25	23.0	32.0	0.02358321930013817
32	23.0	32.0	0.016431206009709824
10	23.0	32.0	0.2172303795001793
34	23.0	32.0	0.7182595451345771
21	23.0	32.0	0.0663670742925218
26	23.0	32.0	0.06953908705560605
30	23.0	32.0	0.17697236650251752
33	23.0	32.0	0.0360373730888864
35	23.0	32.0	0.7142506514772597
36	23.0	32.0	0.7132633165386055
37	23.0	32.0	0.7262947210350421
38	23.0	32.0	0.7927659404670641
39	23.0	32.0	0.7571447145977911
40	23.0	32.0	0.39083199026890303
41	23.0	32.0	0.6368143101785023
42	23.0	32.0	0.3148241361408635
43	23.0	32.0	0.3461948312524431
44	23.0	32.0	0.34746689712095985
45	23.0	32.0	0.331661047214115
46	23.0	32.0	0.26075758359184364
47	23.0	32.0	0.2445166138138969
22	23.0	33.0	0.01995021114466448
23	23.0	33.0	0.018538242803696682
11	23.0	33.0	0.01909071255823571
24	23.0	33.0	0.020024620864651555
14	23.0	33.0	0.054378501485515006
17	23.0	33.0	0.036773032442610966
25	23.0	33.0	0.033699654416890844
34	23.0	33.0	0.5859545139640137
26	23.0	33.0	0.1631037032870885
30	23.0	33.0	0.2087293091518802
33	23.0	33.0	0.09004976557323432
35	23.0	33.0	0.564069537199093
36	23.0	33.0	0.5691229172629005
37	23.0	33.0	0.5707219338944439
38	23.0	33.0	0.6834256229758477
39	23.0	33.0	0.5612734883948111
40	23.0	33.0	0.2406354615964212
41	23.0	33.0	0.4108173428424815
42	23.0	33.0	0.0769786693504271
43	23.0	33.0	0.04638958999862502
44	23.0	33.0	0.04766915491140946
45	23.0	33.0	0.04531509957013835
46	23.0	33.0	0.046281584562486315
47	23.0	33.0	0.04180981917393263
22	23.0	38.0	0.022539926247638883
23	23.0	38.0	0.020467003146253097
11	23.0	38.0	0.10940463533384984
24	23.0	38.0	0.022052029676953726
14	23.0	38.0	0.12806784363713747
17	23.0	38.0	0.05215786779020739
25	23.0	38.0	0.03465924481427495
34	23.0	38.0	0.5305067985373009
33	23.0	38.0	0.0743660708647694
35	23.0	38.0	0.5225467035978758
36	23.0	38.0	0.5285626452879413
37	23.0	38.0	0.5730493179722509
38	23.0	38.0	0.6536153747208857
39	23.0	38.0	0.7278043473148103
40	23.0	38.0	0.25481737487421385
41	23.0	38.0	0.5296214275688139
42	23.0	38.0	0.16736009025518325
43	23.0	38.0	0.1397007225702933
44	23.0	38.0	0.13778275861306624
45	23.0	38.0	0.12913470617558412
46	23.0	38.0	0.20174964998995829
47	23.0	38.0	0.16195197160794955
6	23.0	42.0	0.018911571980820968
22	23.0	42.0	0.023735916692707082
7	23.0	42.0	0.023628213911307826
23	23.0	42.0	0.02188548865713151
8	23.0	42.0	0.22474762764816356
11	23.0	42.0	0.059270772849085364
13	23.0	42.0	0.02114811366001421
24	23.0	42.0	0.023556041608697658
9	23.0	42.0	0.8592722560923307
14	23.0	42.0	0.0622345545771671
17	23.0	42.0	0.16983530033585126
18	23.0	42.0	0.1430839160097245
25	23.0	42.0	0.0424210997427558
10	23.0	42.0	0.4029243717379248
34	23.0	42.0	0.5567473895319991
21	23.0	42.0	0.14311205768557744
26	23.0	42.0	0.27160699036323643
33	23.0	42.0	0.0974918525063675
35	23.0	42.0	0.5404444894496279
36	23.0	42.0	0.5342689716594277
37	23.0	42.0	0.5312006496786718
38	23.0	42.0	0.600317835259549
39	23.0	42.0	0.7002181775646975
40	23.0	42.0	0.21710026381171987
41	23.0	42.0	0.3681068258493019
42	23.0	42.0	0.1353139218909852
43	23.0	42.0	0.1395363598869752
44	23.0	42.0	0.14216950020944527
45	23.0	42.0	0.12767015188859432
46	23.0	42.0	0.16131029032326175
47	23.0	42.0	0.10429657142104932
6	23.0	44.0	0.016950445081324803
7	23.0	44.0	0.020381107284684227
8	23.0	44.0	0.0880902158065931
13	23.0	44.0	0.018129503216198887
9	23.0	44.0	0.6587470089427919
17	23.0	44.0	0.21068567848598727
18	23.0	44.0	0.10879223033941114
10	23.0	44.0	0.39608030341020506
21	23.0	44.0	0.12773585221100106
26	23.0	44.0	0.18356693626608864
30	23.0	44.0	0.1421766850822463
37	23.0	44.0	0.4090923080415291
38	23.0	44.0	0.487995477361989
39	23.0	44.0	0.4002824656672767
46	23.0	44.0	0.06902000822565188
6	23.0	48.0	0.00614738575374822
22	23.0	48.0	0.011574908350190365
7	23.0	48.0	0.007727081859700961
23	23.0	48.0	0.00894962083269342
8	23.0	48.0	0.13556839923961947
11	23.0	48.0	0.011165264381089446
13	23.0	48.0	0.006849851454429649
24	23.0	48.0	0.008851824226353703
31	23.0	48.0	0.0104239745565305
9	23.0	48.0	0.8428981335443593
14	23.0	48.0	0.04182593928177216
17	23.0	48.0	0.08562914874252768
18	23.0	48.0	0.11144478054421644
25	23.0	48.0	0.017580552715840667
32	23.0	48.0	0.01381671610084973
10	23.0	48.0	0.5517165509497572
34	23.0	48.0	0.3549011618917012
21	23.0	48.0	0.11443642204404965
26	23.0	48.0	0.26030538279576954
30	23.0	48.0	0.26260928174734216
33	23.0	48.0	0.07664881178028997
36	23.0	48.0	0.34537422878567525
37	23.0	48.0	0.3536849093849569
38	23.0	48.0	0.4396054537443561
39	23.0	48.0	0.3587567616617841
40	23.0	48.0	0.16940795602810035
41	23.0	48.0	0.20755596600225645
42	23.0	48.0	0.04343269637535715
43	23.0	48.0	0.025330120403248238
44	23.0	48.0	0.023899911409853116
45	23.0	48.0	0.01945409605651336
46	23.0	48.0	0.0205357300301196
47	23.0	48.0	0.020338669019724292
22	23.0	49.0	0.16431109423938042
23	23.0	49.0	0.15703706523705688
24	23.0	49.0	0.16101459272355648
14	23.0	49.0	0.2987107199116478
17	23.0	49.0	0.2326477264668231
25	23.0	49.0	0.21615763743824806
34	23.0	49.0	0.5927162524121308
26	23.0	49.0	0.28420278670048377
30	23.0	49.0	0.26960579592580924
33	23.0	49.0	0.12732605440911016
37	23.0	49.0	0.5667881057140223
39	23.0	49.0	0.5709432462955719
40	23.0	49.0	0.2930917026037972
42	23.0	49.0	0.1986307344815265
43	23.0	49.0	0.23673411329776076
44	23.0	49.0	0.2484503298469583
45	23.0	49.0	0.2435333891968847
46	23.0	49.0	0.2861954612429872
47	23.0	49.0	0.2293638843918012
22	23.0	50.0	0.008303847723638878
23	23.0	50.0	0.006718875215087772
11	23.0	50.0	0.0073506250601394285
24	23.0	50.0	0.007518135612987489
14	23.0	50.0	0.03924451166297186
17	23.0	50.0	0.025848977056813237
25	23.0	50.0	0.01513113625452301
34	23.0	50.0	0.5481591670877628
26	23.0	50.0	0.18644247613792314
30	23.0	50.0	0.19263092218645192
33	23.0	50.0	0.07498724633590388
36	23.0	50.0	0.5305843372113815
37	23.0	50.0	0.5334504688260251
38	23.0	50.0	0.6094809475946134
40	23.0	50.0	0.2037594954345928
42	23.0	50.0	0.05132657736045365
43	23.0	50.0	0.02596250525641016
44	23.0	50.0	0.02315056315826663
45	23.0	50.0	0.017935476559402926
46	23.0	50.0	0.03060868358532885
47	23.0	50.0	0.015609277464381259
17	23.0	51.0	0.028705454281106588
26	23.0	51.0	0.22569766730261226
30	23.0	51.0	0.23568814303248234
37	23.0	51.0	0.6231011256048189
38	23.0	51.0	0.6870707777228129
39	23.0	51.0	0.5737979952347926
46	23.0	51.0	0.058362953071103174
17	23.0	52.0	0.028529644670016858
26	23.0	52.0	0.21793875109689406
30	23.0	52.0	0.2292152009127309
37	23.0	52.0	0.6291900950984599
38	23.0	52.0	0.6936441988584917
39	23.0	52.0	0.6977507464519762
46	23.0	52.0	0.10911200376062304
17	23.0	53.0	0.028386880872056174
26	23.0	53.0	0.21518810400484567
30	23.0	53.0	0.2255908586655821
37	23.0	53.0	0.6322824965270748
38	23.0	53.0	0.6997904524806099
39	23.0	53.0	0.6220996893049194
46	23.0	53.0	0.10469649699531848
17	23.0	54.0	0.02810751679020614
26	23.0	54.0	0.2134097801758168
30	23.0	54.0	0.22503283386026715
37	23.0	54.0	0.6359228959102547
38	23.0	54.0	0.7037459821142316
39	23.0	54.0	0.7158381786126521
46	23.0	54.0	0.1108108541727121
22	23.0	55.0	0.008948369730989919
23	23.0	55.0	0.006954496664007649
11	23.0	55.0	0.051697858993688464
24	23.0	55.0	0.007721474151063469
14	23.0	55.0	0.07065695785505867
17	23.0	55.0	0.026198422302775533
25	23.0	55.0	0.01644381711044696
34	23.0	55.0	0.5311396457619898
26	23.0	55.0	0.18340611866369724
30	23.0	55.0	0.19150796454494864
33	23.0	55.0	0.06082461627679819
36	23.0	55.0	0.5164814571653088
37	23.0	55.0	0.5156610468937559
38	23.0	55.0	0.6108130096978331
39	23.0	55.0	0.710784241457476
40	23.0	55.0	0.2081111703382673
42	23.0	55.0	0.11952779318062268
43	23.0	55.0	0.10110421078856996
44	23.0	55.0	0.09031324868315824
45	23.0	55.0	0.07121710488701688
47	23.0	55.0	0.056191118102594605
17	23.0	56.0	0.027912695467661258
26	23.0	56.0	0.20263578445564198
30	23.0	56.0	0.2222202234544632
37	23.0	56.0	0.6119885224002924
38	23.0	56.0	0.6872598702168211
39	23.0	56.0	0.6957207106386246
46	23.0	56.0	0.10927829432722956
6	23.0	57.0	0.019349903333436724
22	23.0	57.0	0.02492553317211351
7	23.0	57.0	0.023415306050824487
23	23.0	57.0	0.02406584371368053
8	23.0	57.0	0.2367233226565893
11	23.0	57.0	0.11477130830850092
12	23.0	57.0	0.0269087994144031
13	23.0	57.0	0.020707276537970668
24	23.0	57.0	0.025905010949917897
31	23.0	57.0	0.02511543368433173
9	23.0	57.0	0.8737153122420542
14	23.0	57.0	0.1184382688751726
16	23.0	57.0	0.033496679434977236
17	23.0	57.0	0.1443146706909178
18	23.0	57.0	0.12366130670926395
25	23.0	57.0	0.036896340027499766
32	23.0	57.0	0.02887221596901067
10	23.0	57.0	0.6442828902551501
34	23.0	57.0	0.5176106093677892
20	23.0	57.0	0.03392008479340808
21	23.0	57.0	0.11777768903600624
26	23.0	57.0	0.2732721569559838
30	23.0	57.0	0.2583518500938274
33	23.0	57.0	0.07859434815714611
35	23.0	57.0	0.4090381586455176
36	23.0	57.0	0.4084809828325664
37	23.0	57.0	0.5203500349000053
38	23.0	57.0	0.7065400707455054
39	23.0	57.0	0.6867022103833352
40	23.0	57.0	0.28295241461170256
41	23.0	57.0	0.3881944609416128
42	23.0	57.0	0.119919011744562
43	23.0	57.0	0.11239791495501074
44	23.0	57.0	0.11303212428071495
45	23.0	57.0	0.1742205496047427
46	23.0	57.0	0.21372569136138256
47	23.0	57.0	0.15067639846498676
6	23.0	58.0	0.01949116396002562
22	23.0	58.0	0.031752695821853666
7	23.0	58.0	0.023640499338785887
23	23.0	58.0	0.028849386706369537
8	23.0	58.0	0.2508204650089886
11	23.0	58.0	0.1307013215436851
13	23.0	58.0	0.020982792718683214
24	23.0	58.0	0.02771314493196108
9	23.0	58.0	0.8913507293472949
14	23.0	58.0	0.12874187315875746
17	23.0	58.0	0.2348149901927598
18	23.0	58.0	0.12890108711408435
25	23.0	58.0	0.03905954222060908
32	23.0	58.0	0.030812726925812564
10	23.0	58.0	0.6561522164689193
34	23.0	58.0	0.3901604768779037
21	23.0	58.0	0.12359298318452888
26	23.0	58.0	0.3125080695608414
30	23.0	58.0	0.2804594404375223
33	23.0	58.0	0.07803146391400083
35	23.0	58.0	0.3713001359629173
36	23.0	58.0	0.3692055906398511
37	23.0	58.0	0.3672899660587801
38	23.0	58.0	0.4645930968676669
39	23.0	58.0	0.5935084278954433
40	23.0	58.0	0.2199339328738492
41	23.0	58.0	0.3607496255683284
42	23.0	58.0	0.12728202268210678
43	23.0	58.0	0.11137977559374453
44	23.0	58.0	0.10992633783028527
45	23.0	58.0	0.10984440988169628
46	23.0	58.0	0.16072332183949736
47	23.0	58.0	0.16295015001468569
1	23.0	59.0	0.12697739624379442
6	23.0	59.0	0.02052194431768667
22	23.0	59.0	0.03362149578369058
2	23.0	59.0	0.2536532257693422
7	23.0	59.0	0.02486511701871008
23	23.0	59.0	0.03082481706543115
3	23.0	59.0	0.2602956075609196
8	23.0	59.0	0.25188309663110564
11	23.0	59.0	0.0676540351972451
12	23.0	59.0	0.03331346773466639
13	23.0	59.0	0.02180143529166995
24	23.0	59.0	0.029979119287300963
4	23.0	59.0	0.2351482387590448
9	23.0	59.0	0.8980735867482718
14	23.0	59.0	0.054182035451200906
17	23.0	59.0	0.2254694193678257
18	23.0	59.0	0.13087904907167952
25	23.0	59.0	0.03975826694522869
32	23.0	59.0	0.028963593953304806
5	23.0	59.0	0.21710967788063024
10	23.0	59.0	0.7035756104489547
34	23.0	59.0	0.40907334339472784
20	23.0	59.0	0.0413336002183883
21	23.0	59.0	0.12636710331756165
26	23.0	59.0	0.1945876592694428
30	23.0	59.0	0.2635615659415695
33	23.0	59.0	0.08463946798353465
35	23.0	59.0	0.3876516889286037
36	23.0	59.0	0.3864091320857328
37	23.0	59.0	0.3781935496868517
38	23.0	59.0	0.4713209082509427
39	23.0	59.0	0.7942974842730163
40	23.0	59.0	0.18137098635748905
41	23.0	59.0	0.23969251960767055
42	23.0	59.0	0.05459383325943385
43	23.0	59.0	0.0356222404573947
44	23.0	59.0	0.06764481559110268
45	23.0	59.0	0.0897048992421604
46	23.0	59.0	0.09396427576531163
47	23.0	59.0	0.08541625413673704
1	23.0	60.0	0.06052716223346138
6	23.0	60.0	0.020209999274900317
22	23.0	60.0	0.03263670423995792
2	23.0	60.0	0.19790085371799485
7	23.0	60.0	0.024438618640796068
23	23.0	60.0	0.03034180822278568
3	23.0	60.0	0.22043000615909009
8	23.0	60.0	0.1452845524485987
11	23.0	60.0	0.03593228665101638
13	23.0	60.0	0.021468530320915984
24	23.0	60.0	0.028738786440241013
4	23.0	60.0	0.19526051233295366
9	23.0	60.0	0.7905569892733227
14	23.0	60.0	0.061808983629364725
17	23.0	60.0	0.22970768479881626
18	23.0	60.0	0.1351088171236586
25	23.0	60.0	0.04108274712482298
32	23.0	60.0	0.03383970787371602
5	23.0	60.0	0.19495469593667297
10	23.0	60.0	0.54631414513324
34	23.0	60.0	0.4259782768020613
21	23.0	60.0	0.13012865185927333
26	23.0	60.0	0.16969288243692005
30	23.0	60.0	0.2723062126199403
33	23.0	60.0	0.09371189787087744
35	23.0	60.0	0.4069239543063308
36	23.0	60.0	0.40646950483376987
37	23.0	60.0	0.4060516824805233
38	23.0	60.0	0.4955486874061104
39	23.0	60.0	0.42245045409789705
40	23.0	60.0	0.1991524506310991
41	23.0	60.0	0.260016382600236
42	23.0	60.0	0.0618709943735428
43	23.0	60.0	0.03908807495287168
44	23.0	60.0	0.04228864446797532
45	23.0	60.0	0.042457157038299366
46	23.0	60.0	0.04858347738927759
47	23.0	60.0	0.04596635063355612
22	24.0	37.0	0.0071086647862469154
23	24.0	37.0	0.007067804530144556
11	24.0	37.0	0.12174093293551876
24	24.0	37.0	0.010166203422268932
14	24.0	37.0	0.2227742691956381
34	24.0	37.0	0.8512439744964388
26	24.0	37.0	0.038988666745277394
37	24.0	37.0	0.9081929674720964
38	24.0	37.0	0.9233971064095834
39	24.0	37.0	0.9324324224211198
40	24.0	37.0	0.6605596250459129
42	24.0	37.0	0.4520458093944629
43	24.0	37.0	0.3840312321658351
44	24.0	37.0	0.3497826373289761
45	24.0	37.0	0.2781274177232013
46	24.0	37.0	0.16452842129112674
47	24.0	37.0	0.20532188409425292
22	24.0	41.0	0.006271702039662479
23	24.0	41.0	0.0059447154635479844
11	24.0	41.0	0.09694457233030564
24	24.0	41.0	0.00788323626737681
14	24.0	41.0	0.15028540081407776
25	24.0	41.0	0.013537410766003694
34	24.0	41.0	0.7403775477004612
26	24.0	41.0	0.3722808104450665
33	24.0	41.0	0.18641308744863533
37	24.0	41.0	0.8521450147127171
38	24.0	41.0	0.8803443101282866
39	24.0	41.0	0.9281649562928341
40	24.0	41.0	0.5777279062881344
42	24.0	41.0	0.2700713352706854
43	24.0	41.0	0.23908468888345505
44	24.0	41.0	0.2809465094552951
45	24.0	41.0	0.2267025760293883
46	24.0	41.0	0.12706733104024004
47	24.0	41.0	0.16630169054147506
6	24.0	43.0	0.0058388917292030475
22	24.0	43.0	0.006558439315422831
7	24.0	43.0	0.008599281552375545
23	24.0	43.0	0.0062741121403384345
8	24.0	43.0	0.6217101940481548
11	24.0	43.0	0.032467759016828995
13	24.0	43.0	0.007909989387895652
24	24.0	43.0	0.00835407005040292
9	24.0	43.0	0.95645751501856
14	24.0	43.0	0.05936834548682837
18	24.0	43.0	0.31025541867618683
25	24.0	43.0	0.014303711915673725
10	24.0	43.0	0.4611034579465153
34	24.0	43.0	0.6850200003267269
21	24.0	43.0	0.3295489424080639
26	24.0	43.0	0.473111836270855
30	24.0	43.0	0.36891159143518826
33	24.0	43.0	0.19455259432707947
35	24.0	43.0	0.6941319329630824
36	24.0	43.0	0.6736983070181976
37	24.0	43.0	0.6894739242225569
38	24.0	43.0	0.6800833941823577
39	24.0	43.0	0.7760358410474776
40	24.0	43.0	0.34340725248388426
41	24.0	43.0	0.4174115375355277
42	24.0	43.0	0.10110653104993776
43	24.0	43.0	0.0464060822554151
44	24.0	43.0	0.04226040318730335
45	24.0	43.0	0.05845087868289048
46	24.0	43.0	0.06353583256480742
47	24.0	43.0	0.08957500356136057
1	24.0	46.0	0.0069384914262667
6	24.0	46.0	0.003458644500557246
22	24.0	46.0	0.004117620762773458
2	24.0	46.0	0.1676417395783359
7	24.0	46.0	0.004413799086238275
23	24.0	46.0	0.00409919602333106
3	24.0	46.0	0.07428975574684309
8	24.0	46.0	0.19547660652563564
13	24.0	46.0	0.004091295651965637
24	24.0	46.0	0.0049713101608236535
4	24.0	46.0	0.05858006916072536
9	24.0	46.0	0.6770359063423121
14	24.0	46.0	0.024560141332847344
18	24.0	46.0	0.14975657576113566
32	24.0	46.0	0.006630740950980768
5	24.0	46.0	0.026136861154869715
10	24.0	46.0	0.3411315746164217
34	24.0	46.0	0.22992964468416704
21	24.0	46.0	0.11952500755933385
26	24.0	46.0	0.3836670024977107
30	24.0	46.0	0.28756874484701594
33	24.0	46.0	0.09674031562875897
37	24.0	46.0	0.3943375368241375
38	24.0	46.0	0.4184515145317782
39	24.0	46.0	0.4148420034478981
40	24.0	46.0	0.16086291800929453
42	24.0	46.0	0.04707942454659367
43	24.0	46.0	0.020004786592196875
44	24.0	46.0	0.017511074463912403
45	24.0	46.0	0.014092341741898762
46	24.0	46.0	0.12386451888631735
47	24.0	46.0	0.011689949472788824
22	24.0	47.0	0.007004081381228016
23	24.0	47.0	0.0064918470390967035
11	24.0	47.0	0.008528637457041377
24	24.0	47.0	0.008768367740109759
14	24.0	47.0	0.05086112821446074
25	24.0	47.0	0.012440524328239324
26	24.0	47.0	0.02742093484378452
37	24.0	47.0	0.5576416091436903
38	24.0	47.0	0.6223173445326552
39	24.0	47.0	0.6741553801159432
40	24.0	47.0	0.3429477897018349
42	24.0	47.0	0.07497265491471981
43	24.0	47.0	0.028949672190512917
44	24.0	47.0	0.025654878309642387
45	24.0	47.0	0.018463067993179698
46	24.0	47.0	0.01889102276973036
47	24.0	47.0	0.02098846634240574
22	24.0	26.0	0.005583171361025688
23	24.0	26.0	0.005602541277197329
11	24.0	26.0	0.024732466224236242
12	24.0	26.0	0.008272006675862678
24	24.0	26.0	0.007163203653394208
14	24.0	26.0	0.05392701287376228
25	24.0	26.0	0.010782597786479529
32	24.0	26.0	0.008013682436118304
34	24.0	26.0	0.8580120262931129
26	24.0	26.0	0.4056514653774439
30	24.0	26.0	0.4230734130299109
33	24.0	26.0	0.2030041934828532
