A1	A2	B1	Mean_classification_prob
6.0	29.0	38	0.008408445215260588
6.0	29.0	42	0.007098060274724993
6.0	29.0	44	0.008655877133836577
6.0	29.0	48	0.010420941156731
6.0	29.0	49	0.011197410071427884
6.0	29.0	50	0.008242012037443082
6.0	29.0	51	0.008168913429596657
6.0	29.0	52	0.008269244570663086
6.0	29.0	53	0.008351058363650516
6.0	29.0	54	0.008474071764992975
6.0	29.0	55	0.008731049912462674
6.0	29.0	56	0.008406341810103916
6.0	29.0	58	0.009463041206726084
6.0	29.0	60	0.007861787424817263
6.0	32.0	8	0.012276986752569429
6.0	32.0	9	0.0143164514201995
6.0	32.0	10	0.01555026590912633
6.0	32.0	11	0.013344074055855526
6.0	32.0	13	0.013558261960065298
6.0	32.0	14	0.015094830742883503
6.0	32.0	19	0.011832469083580207
6.0	32.0	22	0.020077747606322846
6.0	32.0	27	0.009122255628535213
6.0	32.0	31	0.007486749506270501
6.0	32.0	32	0.0049811484321198645
6.0	32.0	44	0.013025389049205822
6.0	32.0	48	0.011294637290604516
6.0	32.0	58	0.00868916084883401
6.0	32.0	59	0.008740168186471484
6.0	32.0	60	0.0077475002770582
5.0	6.0	9	0.4503846295988576
5.0	6.0	10	0.3291681033384264
5.0	6.0	11	0.3890136864429485
5.0	6.0	19	0.5932377401898231
5.0	6.0	20	0.3701270147712532
5.0	6.0	21	0.5145479089924394
5.0	6.0	22	0.2692822165988948
5.0	6.0	27	0.5551676793293708
5.0	6.0	28	0.2927345290828053
5.0	6.0	29	0.4060570441301372
5.0	6.0	30	0.16160748386099896
5.0	6.0	31	0.11781535573092106
5.0	6.0	32	0.08850065211017827
5.0	6.0	44	0.19081357859269846
5.0	6.0	58	0.4754299958105756
5.0	6.0	59	0.4854738987107393
5.0	6.0	60	0.4837128010606535
6.0	10.0	39	0.034213650962517994
6.0	10.0	8	0.4865158520366636
6.0	10.0	9	0.4875719735153894
6.0	10.0	10	0.4761283163079109
6.0	10.0	11	0.4171977352007588
6.0	10.0	13	0.2567390978614049
6.0	10.0	14	0.18346384204990307
6.0	10.0	40	0.13760920261229778
6.0	10.0	45	0.049156964573925335
6.0	10.0	18	0.4592170469032014
6.0	10.0	19	0.4722841356342149
6.0	10.0	20	0.3380245427362236
6.0	10.0	21	0.4516316337212792
6.0	10.0	22	0.29230618216366233
6.0	10.0	23	0.1152752680094703
6.0	10.0	41	0.38114343595988814
6.0	10.0	46	0.05557113157007058
6.0	10.0	26	0.3891386683096845
6.0	10.0	27	0.4322693998059636
6.0	10.0	28	0.2604516628515937
6.0	10.0	29	0.3986300374531501
6.0	10.0	30	0.175009683382953
6.0	10.0	31	0.12203367979752347
6.0	10.0	32	0.06499747553722095
6.0	10.0	42	0.12084990778648655
6.0	10.0	44	0.12573725588559612
6.0	10.0	48	0.3780512943102278
6.0	10.0	57	0.2838551274186979
6.0	10.0	58	0.3156710168515675
6.0	10.0	59	0.3229759222228015
6.0	10.0	60	0.3236832251836469
6.0	34.0	39	0.05133314211742049
6.0	34.0	8	0.2499545196991149
6.0	34.0	9	0.2704006074604772
6.0	34.0	10	0.2899704360351394
6.0	34.0	11	0.2807089227580105
6.0	34.0	13	0.2209408974941247
6.0	34.0	14	0.2335883225031327
6.0	34.0	19	0.2253255745604726
6.0	34.0	20	0.1800234452717586
6.0	34.0	22	0.17882988228809926
6.0	34.0	23	0.07038021522712704
6.0	34.0	26	0.3878508312181831
6.0	34.0	27	0.19622832746586835
6.0	34.0	31	0.06674882101039528
6.0	34.0	32	0.019169525156576203
6.0	34.0	42	0.07055081694678209
6.0	34.0	44	0.030485952434173194
6.0	34.0	48	0.1644601066013185
6.0	34.0	57	0.26363630014960737
6.0	34.0	58	0.13766757849908656
6.0	34.0	59	0.14755464790222303
6.0	34.0	60	0.1348816922475756
6.0	19.0	34	0.006459759819073605
6.0	19.0	35	0.017790031612883145
6.0	19.0	7	0.015371026875600737
6.0	19.0	8	0.015598339567771813
6.0	19.0	9	0.02030701056412654
6.0	19.0	10	0.0170248924705709
6.0	19.0	11	0.01694086101142029
6.0	19.0	12	0.01868982894912733
6.0	19.0	13	0.016764325206873
6.0	19.0	14	0.01915305856101691
6.0	19.0	15	0.012982634010233602
6.0	19.0	36	0.01575229510058811
6.0	19.0	17	0.014090942403468204
6.0	19.0	19	0.015999081104933185
6.0	19.0	20	0.02448538896290629
6.0	19.0	22	0.025895768626252112
6.0	19.0	23	0.009634712942829231
6.0	19.0	24	0.012015045222387784
6.0	19.0	37	0.014452576287190691
6.0	19.0	43	0.008583163499985958
6.0	19.0	47	0.019104115094418526
6.0	19.0	27	0.0127330693917336
6.0	19.0	31	0.010040868691699154
6.0	19.0	32	0.0070035999712687105
6.0	19.0	38	0.012932210462494414
6.0	19.0	42	0.009426438692970959
6.0	19.0	44	0.010312899103903556
6.0	19.0	48	0.014887794603898781
6.0	19.0	49	0.0183847787426615
6.0	19.0	50	0.013497363286965164
6.0	19.0	51	0.013324997977733613
6.0	19.0	52	0.013484028713745141
6.0	19.0	53	0.013623942953813549
6.0	19.0	54	0.013897831173499572
6.0	19.0	55	0.014195748480696047
6.0	19.0	56	0.013806499738531972
6.0	19.0	58	0.012899457611940923
6.0	19.0	59	0.014177234466680204
6.0	19.0	60	0.011612030877217771
6.0	20.0	34	0.006042704010609332
6.0	20.0	35	0.01761848819550372
6.0	20.0	8	0.015720218499512627
6.0	20.0	9	0.020372112792484503
6.0	20.0	10	0.01699890788352933
6.0	20.0	11	0.017221484057769115
6.0	20.0	13	0.016718681005858452
6.0	20.0	14	0.019492250046292254
6.0	20.0	36	0.01567181297218846
6.0	20.0	17	0.014081802793123453
6.0	20.0	19	0.015968208936136898
6.0	20.0	20	0.0246416778524858
6.0	20.0	22	0.025787822426844017
6.0	20.0	23	0.009720423419287824
6.0	20.0	37	0.014434357494663354
6.0	20.0	43	0.008579414921991673
6.0	20.0	47	0.01917892351965986
6.0	20.0	31	0.00995226773803392
6.0	20.0	32	0.006928585048914066
6.0	20.0	38	0.012830676877396556
6.0	20.0	42	0.009458718165676396
6.0	20.0	44	0.011325967247211336
6.0	20.0	48	0.016490040036603353
6.0	20.0	51	0.013320461478822128
6.0	20.0	52	0.013480074770675421
6.0	20.0	53	0.013620524725486787
6.0	20.0	54	0.013892124847365432
6.0	20.0	56	0.01379972067398182
6.0	20.0	58	0.014443618546300325
6.0	20.0	59	0.01448057182757775
6.0	20.0	60	0.01266180309237473
6.0	21.0	39	0.023116630550373468
6.0	21.0	8	0.14170075598383586
6.0	21.0	9	0.15512020289030168
6.0	21.0	10	0.17057791959972798
6.0	21.0	11	0.15327970363966878
6.0	21.0	13	0.119718971462638
6.0	21.0	14	0.12288398736216777
6.0	21.0	40	0.0666981210165028
6.0	21.0	45	0.02615244278566473
6.0	21.0	18	0.10165221769301244
6.0	21.0	19	0.11732322621239025
6.0	21.0	20	0.08767843114159643
6.0	21.0	21	0.12968882976714294
6.0	21.0	22	0.09119317081871484
6.0	21.0	23	0.034575319803831814
6.0	21.0	41	0.0891286148143624
6.0	21.0	46	0.014528807447623778
6.0	21.0	26	0.07209581983209361
6.0	21.0	27	0.09682985352708802
6.0	21.0	28	0.06206774946629159
6.0	21.0	29	0.11007942286058543
6.0	21.0	30	0.043551991522033984
6.0	21.0	31	0.029874570101249456
6.0	21.0	32	0.015224308359038288
6.0	21.0	42	0.022286873193063567
6.0	21.0	44	0.026617171110227975
6.0	21.0	48	0.06317366996276379
6.0	21.0	57	0.04540266111877447
6.0	21.0	58	0.04919197734700776
6.0	21.0	59	0.05255969233426487
6.0	21.0	60	0.04892478491049482
6.0	26.0	39	0.043174728813029285
6.0	26.0	8	0.25625228455957066
6.0	26.0	9	0.34395928996761205
6.0	26.0	10	0.2323496893405116
6.0	26.0	11	0.2942587379812756
6.0	26.0	13	0.18900901060718375
6.0	26.0	14	0.11831885815448713
6.0	26.0	40	0.13182310495580785
6.0	26.0	18	0.371640965219938
6.0	26.0	19	0.44056804887727696
6.0	26.0	20	0.2564927788586616
6.0	26.0	21	0.3767846525313581
6.0	26.0	22	0.1944621868708686
6.0	26.0	23	0.07541830477005708
6.0	26.0	41	0.3231807067077426
6.0	26.0	26	0.3085440379555314
6.0	26.0	27	0.3920300092926321
6.0	26.0	28	0.1992326264733112
6.0	26.0	29	0.3197987509731518
6.0	26.0	30	0.10208684206842064
6.0	26.0	31	0.07804233878582363
6.0	26.0	32	0.05186892413952025
6.0	26.0	42	0.048715977169671965
6.0	26.0	44	0.00968528060419812
6.0	26.0	48	0.1405940004166188
6.0	26.0	57	0.13359141436855282
6.0	26.0	58	0.2948223212478138
6.0	26.0	59	0.3098356599923651
6.0	26.0	60	0.3114313031021552
6.0	30.0	34	0.008100927473178848
6.0	30.0	35	0.023268582795683886
6.0	30.0	39	0.031265236712469564
6.0	30.0	7	0.02159600097094021
6.0	30.0	8	0.3188928216496432
6.0	30.0	9	0.3335073289111841
6.0	30.0	10	0.3374760237350112
6.0	30.0	11	0.3188204732077655
6.0	30.0	12	0.02449897132680688
6.0	30.0	13	0.2278448666942221
6.0	30.0	14	0.15149724064250775
6.0	30.0	15	0.016322595809111017
6.0	30.0	36	0.02075833199209798
6.0	30.0	40	0.1144536422090835
6.0	30.0	45	0.01574540227860148
6.0	30.0	17	0.019719806142743032
6.0	30.0	18	0.27771947185365314
6.0	30.0	19	0.2960303283528504
6.0	30.0	20	0.19900574160555665
6.0	30.0	21	0.2874056295121759
6.0	30.0	22	0.1823438660174121
6.0	30.0	23	0.0706977622976161
6.0	30.0	24	0.01579520057620383
6.0	30.0	37	0.02012792972362186
6.0	30.0	41	0.23516134677308145
6.0	30.0	46	0.026650219909890763
6.0	30.0	47	0.0277687984806842
6.0	30.0	26	0.2158229064467317
6.0	30.0	27	0.2532047817267462
6.0	30.0	28	0.14417867702827433
6.0	30.0	29	0.2475663157667945
6.0	30.0	30	0.09044959806760867
6.0	30.0	31	0.06825904062848734
6.0	30.0	32	0.03306445836140726
6.0	30.0	38	0.01786833778256686
6.0	30.0	44	0.01457599080925145
6.0	30.0	48	0.18073984426029285
6.0	30.0	49	0.023885388442397928
6.0	30.0	50	0.018981926557964296
6.0	30.0	51	0.018908652769194758
6.0	30.0	52	0.019056792581742102
6.0	30.0	53	0.019615853920315875
6.0	30.0	54	0.01956156408608018
6.0	30.0	55	0.020222484102046814
6.0	30.0	56	0.019418805335673674
6.0	30.0	57	0.12037266108376155
6.0	30.0	58	0.13856185058664786
6.0	30.0	59	0.14609603518620706
6.0	30.0	60	0.14182719973413285
6.0	33.0	8	0.22488781961316884
6.0	33.0	9	0.2466383022407905
6.0	33.0	10	0.2628234262312395
6.0	33.0	11	0.25566415384623936
6.0	33.0	13	0.19975822956511227
6.0	33.0	14	0.21404074197739406
6.0	33.0	19	0.2023440057296035
6.0	33.0	20	0.1563530416712933
6.0	33.0	22	0.15174209791573096
6.0	33.0	23	0.05784928046311023
6.0	33.0	27	0.1736717548249013
6.0	33.0	31	0.05288494927040363
6.0	33.0	32	0.012719139936043695
6.0	33.0	42	0.056225355756688425
6.0	33.0	48	0.1412713046605535
6.0	33.0	58	0.11775358023791782
6.0	33.0	59	0.1235995704580416
6.0	33.0	60	0.1141732728092551
6.0	35.0	34	0.012508923463813479
6.0	35.0	35	0.06624182567968426
6.0	35.0	7	0.06532746879078337
6.0	35.0	8	0.2072240934735936
6.0	35.0	9	0.2276626357929044
6.0	35.0	10	0.10806814793060132
6.0	35.0	11	0.07089075380905424
6.0	35.0	12	0.08330395540799744
6.0	35.0	13	0.048886002625786885
6.0	35.0	14	0.054188327150732116
6.0	35.0	15	0.03791643397336926
6.0	35.0	36	0.05471326543024855
6.0	35.0	17	0.06083289744326775
6.0	35.0	19	0.18581721474087134
6.0	35.0	20	0.14920178820297805
6.0	35.0	22	0.15030261612478854
6.0	35.0	23	0.028162891022537183
6.0	35.0	24	0.03419919001937564
6.0	35.0	37	0.055177854781105005
6.0	35.0	43	0.021769949836906898
6.0	35.0	47	0.07065581721173607
6.0	35.0	27	0.15933310064270167
6.0	35.0	31	0.05209354654749911
6.0	35.0	32	0.013560025365258292
6.0	35.0	38	0.04299523027175179
6.0	35.0	42	0.02532306643162178
6.0	35.0	44	0.02454054101260433
6.0	35.0	49	0.07119098007303533
6.0	35.0	50	0.055995937595165135
6.0	35.0	51	0.05608865544584557
6.0	35.0	52	0.056300748325256986
6.0	35.0	53	0.057060291900131226
6.0	35.0	54	0.057134188354007735
6.0	35.0	55	0.05794039242408273
6.0	35.0	56	0.05679580769440438
6.0	35.0	58	0.11166869454549284
6.0	35.0	59	0.1212607276025321
6.0	35.0	60	0.10890314452029153
6.0	36.0	34	0.013504390676815772
6.0	36.0	35	0.06866387543522617
6.0	36.0	7	0.06779231978855083
6.0	36.0	8	0.21070612474805311
6.0	36.0	9	0.2311754183513201
6.0	36.0	10	0.2504874052960614
6.0	36.0	11	0.2454116666046599
6.0	36.0	12	0.08639372801964823
6.0	36.0	13	0.1952139099097953
6.0	36.0	14	0.20628812190405
6.0	36.0	15	0.04023762244932265
6.0	36.0	36	0.057792345161849876
6.0	36.0	17	0.06326938989482574
6.0	36.0	19	0.18923187321838827
6.0	36.0	20	0.15519776336585558
6.0	36.0	22	0.15661105793641905
6.0	36.0	23	0.030292987579687444
6.0	36.0	24	0.036381607006152034
6.0	36.0	37	0.05766746915259442
6.0	36.0	43	0.023823652203456856
6.0	36.0	47	0.07319079897175675
6.0	36.0	27	0.16263471378395614
6.0	36.0	31	0.055758604400657136
6.0	36.0	32	0.014945447990499287
6.0	36.0	38	0.045430871194231635
6.0	36.0	42	0.03422271420650416
6.0	36.0	44	0.026344645413571302
6.0	36.0	48	0.13786241440495328
6.0	36.0	49	0.07311861187304547
6.0	36.0	50	0.058427391264597124
6.0	36.0	51	0.05844351043200479
6.0	36.0	52	0.058731974951073886
6.0	36.0	53	0.0594953994571713
6.0	36.0	54	0.05956791424946501
6.0	36.0	55	0.06028319429953725
6.0	36.0	56	0.05922262164482156
6.0	36.0	58	0.11477877822757965
6.0	36.0	59	0.12457662770868368
6.0	36.0	60	0.11194945764451956
6.0	37.0	39	0.038985037951161296
6.0	37.0	8	0.22638810189207506
6.0	37.0	9	0.19018224915352094
6.0	37.0	10	0.2151701271572724
6.0	37.0	11	0.20264606437153215
6.0	37.0	13	0.17184301517261408
6.0	37.0	14	0.17600025552904508
6.0	37.0	40	0.0788512373075366
6.0	37.0	45	0.03502506840397801
6.0	37.0	19	0.15505336929356806
6.0	37.0	20	0.13375484930364226
6.0	37.0	22	0.13825715302996006
6.0	37.0	23	0.047489300166424386
6.0	37.0	46	0.023707166503387944
6.0	37.0	26	0.37696037207732297
6.0	37.0	27	0.13147673007211916
6.0	37.0	31	0.04763267865159021
6.0	37.0	32	0.014950068181315054
6.0	37.0	42	0.04399307896374259
6.0	37.0	44	0.05879502197658148
6.0	37.0	48	0.11427387847444165
6.0	37.0	57	0.27316997679554617
6.0	37.0	58	0.09478950558339934
6.0	37.0	59	0.10461581279217506
6.0	37.0	60	0.0920250005291683
6.0	38.0	39	0.03459527162119242
6.0	38.0	8	0.17819501028433135
6.0	38.0	9	0.14608061785685378
6.0	38.0	10	0.16484221173126992
6.0	38.0	11	0.14969586937832094
6.0	38.0	13	0.13305215323334074
6.0	38.0	14	0.13006041893692685
6.0	38.0	40	0.15594385629462315
6.0	38.0	45	0.01961479055967311
6.0	38.0	19	0.13927046668012374
6.0	38.0	20	0.12678321039553744
6.0	38.0	22	0.10889077091997552
6.0	38.0	23	0.03443629480533998
6.0	38.0	41	0.05389612345388505
6.0	38.0	46	0.01558368814399707
6.0	38.0	26	0.3249635989263123
6.0	38.0	27	0.1603199019507196
6.0	38.0	28	0.06915487044697352
6.0	38.0	31	0.035986305564403034
6.0	38.0	32	0.012174722875751852
6.0	38.0	42	0.03208072517223198
6.0	38.0	44	0.041564743776834924
6.0	38.0	48	0.0824251321039085
6.0	38.0	57	0.22591384829385286
6.0	38.0	58	0.06769681513349761
6.0	38.0	59	0.07662864207272235
6.0	38.0	60	0.06521310479600118
6.0	39.0	39	0.033226166970715336
6.0	39.0	8	0.38800755395697206
6.0	39.0	9	0.4019672186068173
6.0	39.0	10	0.2645433031478824
6.0	39.0	11	0.14927671368342635
6.0	39.0	13	0.12405999017876372
6.0	39.0	14	0.1181282763424279
6.0	39.0	40	0.14644289644376465
6.0	39.0	45	0.01800915517532857
6.0	39.0	18	0.3457343650383129
6.0	39.0	19	0.3640892693137494
6.0	39.0	20	0.2689763868448621
6.0	39.0	22	0.1052396224756108
6.0	39.0	23	0.03240252889780483
6.0	39.0	41	0.28331578790797657
6.0	39.0	46	0.025671165585864568
6.0	39.0	26	0.29039201976208817
6.0	39.0	27	0.3286255570955145
6.0	39.0	28	0.20605061340533304
6.0	39.0	31	0.09854257545048063
6.0	39.0	32	0.011891928642498694
6.0	39.0	42	0.030761284872856537
6.0	39.0	44	0.03835637429012519
6.0	39.0	48	0.07721444619992701
6.0	39.0	57	0.20142175119281452
6.0	39.0	58	0.06271030973311797
6.0	39.0	59	0.2309522402593859
6.0	39.0	60	0.06056313730927994
6.0	40.0	8	0.09886080482494876
6.0	40.0	9	0.11602690550787816
6.0	40.0	10	0.13249524195836604
6.0	40.0	11	0.12043333983167005
6.0	40.0	13	0.10755091901741833
6.0	40.0	14	0.10545205223172804
6.0	40.0	19	0.08644842473197345
6.0	40.0	20	0.0835349288553315
6.0	40.0	22	0.08836225016173876
6.0	40.0	23	0.020274895950865603
6.0	40.0	27	0.07007007933038717
6.0	40.0	31	0.02756794797503362
6.0	40.0	32	0.010831911750328624
6.0	40.0	42	0.020925442153303147
6.0	40.0	44	0.01868479240909524
6.0	40.0	48	0.06255379385610307
6.0	40.0	58	0.050919058452898916
6.0	40.0	59	0.05857823740958602
6.0	40.0	60	0.04902550972089007
6.0	41.0	34	0.008391698200026042
6.0	41.0	35	0.02467750975463859
6.0	41.0	7	0.02328917142520829
6.0	41.0	8	0.03875883955633637
6.0	41.0	9	0.048533548621166205
6.0	41.0	10	0.043619479574361394
6.0	41.0	11	0.024410180177382772
6.0	41.0	12	0.02739540122416125
6.0	41.0	13	0.044665955625940994
6.0	41.0	14	0.0253513142284974
6.0	41.0	15	0.016767868810422405
6.0	41.0	36	0.021975413617119827
6.0	41.0	17	0.021297145306452787
6.0	41.0	19	0.03195566995467841
6.0	41.0	20	0.041507141320344144
6.0	41.0	22	0.051838839503112466
6.0	41.0	23	0.012541429698392463
6.0	41.0	24	0.016583794688948033
6.0	41.0	37	0.021164158859949333
6.0	41.0	43	0.01107419751561351
6.0	41.0	47	0.02737821820112614
6.0	41.0	27	0.02554868486616793
6.0	41.0	31	0.0169094262897741
6.0	41.0	32	0.008963821605932109
6.0	41.0	38	0.017997279137738062
6.0	41.0	42	0.012136245517090036
6.0	41.0	44	0.012485536587346305
6.0	41.0	48	0.02254284282061412
6.0	41.0	49	0.026297134026965832
6.0	41.0	50	0.020490009644486152
6.0	41.0	51	0.020169579941788415
6.0	41.0	52	0.0202848063959888
6.0	41.0	53	0.020760387662749902
6.0	41.0	54	0.02069790955825112
6.0	41.0	55	0.02114960050227553
6.0	41.0	56	0.02052317572325457
6.0	41.0	58	0.0183670576776686
6.0	41.0	59	0.022485978603690747
6.0	41.0	60	0.01743491095383775
6.0	42.0	8	0.03834803349502397
6.0	42.0	9	0.04891048903786284
6.0	42.0	10	0.06262951509739062
6.0	42.0	11	0.04535345262157904
6.0	42.0	13	0.059348153094026426
6.0	42.0	14	0.05465384783425428
6.0	42.0	19	0.032578951058951866
6.0	42.0	20	0.04089007771259575
6.0	42.0	22	0.05186486922780981
6.0	42.0	23	0.013385823397732451
6.0	42.0	27	0.02573025361616017
6.0	42.0	31	0.017018704237483775
6.0	42.0	32	0.009263862863597695
6.0	42.0	42	0.012550056628876224
6.0	42.0	44	0.012064472490048118
6.0	42.0	48	0.0234071338237092
6.0	42.0	58	0.018861799863972416
6.0	42.0	59	0.02279339043196811
6.0	42.0	60	0.01792686791065535
6.0	43.0	8	0.029768074864693905
6.0	43.0	9	0.03939151217076165
6.0	43.0	10	0.049553596524961566
6.0	43.0	11	0.03835938676909787
6.0	43.0	13	0.05351615952162142
6.0	43.0	14	0.04316204842334345
6.0	43.0	19	0.0245126070755199
6.0	43.0	20	0.035364974678309014
6.0	43.0	22	0.04238922024128949
6.0	43.0	23	0.0117715051055444
6.0	43.0	27	0.019188395468435957
6.0	43.0	31	0.01491797259869686
6.0	43.0	32	0.008255199716851439
6.0	43.0	42	0.011268060534211824
6.0	43.0	44	0.010872218448724023
6.0	43.0	48	0.01877981569459931
6.0	43.0	58	0.015314029735335084
6.0	43.0	59	0.017629817997236244
6.0	43.0	60	0.01449676658610511
6.0	44.0	8	0.028242019269273475
6.0	44.0	9	0.03845661458540635
6.0	44.0	10	0.04510825279815291
6.0	44.0	11	0.03761986207251531
6.0	44.0	13	0.046071111901605635
6.0	44.0	14	0.04082613007663512
6.0	44.0	19	0.02276438407982749
6.0	44.0	20	0.032492154250918434
6.0	44.0	22	0.03916900915595445
6.0	44.0	23	0.011240564899066116
6.0	44.0	27	0.017810475093657126
6.0	44.0	31	0.013585638760965102
6.0	44.0	32	0.007988730251566399
6.0	44.0	42	0.010860429216871496
6.0	44.0	44	0.010530511672001992
6.0	44.0	48	0.01792147349224579
6.0	44.0	58	0.014522457730214678
6.0	44.0	59	0.016722370528036743
6.0	44.0	60	0.01374565301731038
6.0	45.0	8	0.027496936438558304
6.0	45.0	9	0.03678049625313822
6.0	45.0	10	0.04457331750339369
6.0	45.0	11	0.036919323334782296
6.0	45.0	13	0.04459983110127649
6.0	45.0	14	0.03856873487612575
6.0	45.0	19	0.02260964725573193
6.0	45.0	20	0.03322175662451271
6.0	45.0	22	0.0395522197753449
6.0	45.0	23	0.01163759588525205
6.0	45.0	27	0.017664795582296902
6.0	45.0	31	0.014535714248437475
6.0	45.0	32	0.00826951596889828
6.0	45.0	42	0.011142946619778995
6.0	45.0	44	0.010842041285812615
6.0	45.0	48	0.018285148406473675
6.0	45.0	58	0.014806224506888557
6.0	45.0	59	0.016821630726173504
6.0	45.0	60	0.01402173431777854
6.0	46.0	39	0.029971694373309283
6.0	46.0	8	0.22027222817112696
6.0	46.0	9	0.0869007268396058
6.0	46.0	10	0.09744743615253662
6.0	46.0	11	0.08713156620445735
6.0	46.0	13	0.07461440715104478
6.0	46.0	14	0.07228003811072023
6.0	46.0	40	0.09096393978726404
6.0	46.0	45	0.014364036793318644
6.0	46.0	18	0.058500899682703326
6.0	46.0	19	0.0622134679072137
6.0	46.0	20	0.07656080076462712
6.0	46.0	22	0.07257222611364825
6.0	46.0	23	0.01917602662854964
6.0	46.0	41	0.04122588816474696
6.0	46.0	46	0.014775712927385222
6.0	46.0	26	0.13753783317123222
6.0	46.0	27	0.13989472632175684
6.0	46.0	28	0.053438205135205384
6.0	46.0	31	0.02534943199192056
6.0	46.0	32	0.011485627653354069
6.0	46.0	42	0.0219626971892348
6.0	46.0	44	0.02114363717119552
6.0	46.0	48	0.051525614291737534
6.0	46.0	57	0.10433235553877204
6.0	46.0	58	0.0417555009798776
6.0	46.0	59	0.04564797908491654
6.0	46.0	60	0.03978646426889552
6.0	47.0	8	0.024139812390420026
6.0	47.0	9	0.03370278336223323
6.0	47.0	10	0.04130494243274617
6.0	47.0	11	0.033934315160935945
6.0	47.0	13	0.04007261257121859
6.0	47.0	14	0.038159035039639126
6.0	47.0	19	0.02110492033199752
6.0	47.0	20	0.030607914963566244
6.0	47.0	22	0.03620726425301892
6.0	47.0	23	0.010922519825225676
6.0	47.0	27	0.01644868238643305
6.0	47.0	31	0.01323381674573778
6.0	47.0	32	0.00795412754745631
6.0	47.0	42	0.010734831939028978
6.0	47.0	44	0.010451114537444238
6.0	47.0	48	0.017377837619150918
6.0	47.0	58	0.013952387609786766
6.0	47.0	59	0.0156049716155712
6.0	47.0	60	0.013214516897123468
2.0	22.0	39	0.015426631161644982
2.0	22.0	8	0.03825316166171493
2.0	22.0	9	0.171253062440263
2.0	22.0	10	0.1765383762887727
2.0	22.0	11	0.17038771179409
2.0	22.0	13	0.034947426038538475
2.0	22.0	14	0.03996640046081696
2.0	22.0	40	0.05078684351475378
2.0	22.0	45	0.018136490289536917
2.0	22.0	18	0.038558584043255816
2.0	22.0	19	0.1405338013508785
2.0	22.0	20	0.1302833695825437
2.0	22.0	21	0.23254124832211354
2.0	22.0	22	0.13468335366580986
2.0	22.0	23	0.014862823183242972
2.0	22.0	41	0.02834052050492608
2.0	22.0	46	0.011875183971503216
2.0	22.0	26	0.022666779815217517
2.0	22.0	27	0.12232331630559096
2.0	22.0	28	0.14591020768426186
2.0	22.0	29	0.20391792713074905
2.0	22.0	30	0.11920707261109915
2.0	22.0	31	0.054324554105908036
2.0	22.0	32	0.027055284158609243
2.0	22.0	42	0.01808086967863433
2.0	22.0	44	0.03699646574966247
2.0	22.0	48	0.036457865404769016
2.0	22.0	57	0.02541858959173681
2.0	22.0	58	0.08465351652757414
2.0	22.0	59	0.09362198762977048
2.0	22.0	60	0.0848084879137614
7.0	22.0	8	0.007913619340343764
