Chemical_formula	found_on_web
Eu(Fe0.5Pb0.5)O3	0
Eu(Zr0.1Mn0.9)O3	0
(La0.05Gd0.95)AlO3	0
Sm(Cr0.75Co0.25)O3	0
Sr(Zr0.15Ru0.85)O3	0
Sr(Hf0.2Ti0.8)O3	0
(Pr0.3Gd0.7)AlO3	0
Eu(Fe0.65W0.35)O3	0
Eu(Mn0.2Fe0.8)O3	0
(La0.05Bi0.95)GaO3	0
(La0.3Bi0.7)GaO3	0
Nd(Mn0.95Cu0.05)O3	0
Sr(Cr0.15Tc0.85)O3	0
Ce(Mn0.85Cu0.15)O3	0
Nd(Sc0.2Cr0.8)O3	0
Pr(Mn0.65Cu0.35)O3	0
Eu(Fe0.65Mo0.35)O3	0
Sr(Y0.5Pa0.5)O3	0
Ce(Mn0.95Ni0.05)O3	0
Nd(Cr0.85Cu0.15)O3	0
Sr(Ho0.5Pa0.5)O3	0
Eu(Na0.1Ir0.9)O3	0
Eu(Zr0.3Fe0.7)O3	0
Eu(Fe0.55Pb0.45)O3	0
Ce(Mn0.75Co0.25)O3	0
Sr(Nb0.65Tl0.35)O3	0
Eu(Co0.7Re0.3)O3	0
La(Mn0.35Ir0.65)O3	0
Eu(Fe0.55Ir0.45)O3	0
Sr(Hf0.1Ti0.9)O3	0
Ce(Mn0.35Ir0.65)O3	0
Sr(Th0.6Ti0.4)O3	0
Sr(Th0.3Ti0.7)O3	0
Ce(Mn0.95Zn0.05)O3	0
Pr(Mn0.35Ru0.65)O3	0
Eu(Fe0.3Ir0.7)O3	0
Ce(Cr0.75Co0.25)O3	0
(Pr0.3Sm0.7)GaO3	0
(La0.05Bi0.95)AlO3	0
Ce(Mn0.45Ir0.55)O3	0
Sr(Nb0.55Tl0.45)O3	0
Sr(Zr0.2Ru0.8)O3	0
Ce(Cr0.75Cu0.25)O3	0
Nd(Zn0.45Cr0.55)O3	0
Ce(Cr0.65Cu0.35)O3	0
Eu(U0.2Fe0.8)O3	0
Eu(Cr0.55Cu0.45)O3	0
Ce(Mn0.65Ni0.35)O3	0
Eu(U0.15Fe0.85)O3	0
Eu(Th0.35Fe0.65)O3	0
Eu(Mn0.65In0.35)O3	0
Sr(Pa0.6Fe0.4)O3	0
Ce(Mn0.75Cu0.25)O3	0
Eu(Sr0.2Ir0.8)O3	0
Sr(Nb0.15Ru0.85)O3	0
Sr(Ti0.1Pb0.9)O3	0
Sr(Zr0.25Ru0.75)O3	0
Sr(Zr0.05Ru0.95)O3	0
Eu(Th0.3Fe0.7)O3	0
Sr(Cr0.15W0.85)O3	0
Pr(Mn0.45Ni0.55)O3	0
Pr(Mn0.45Ru0.55)O3	0
Pr(Mn0.45Co0.55)O3	0
Sr(Mn0.2Re0.8)O3	0
Eu(Fe0.85Ir0.15)O3	0
(La0.3Bi0.7)AlO3	0
Sr(Nb0.5Tl0.5)O3	0
Ce(Mn0.25Ru0.75)O3	0
Ce(Mn0.75Ni0.25)O3	0
Pr(Mn0.85Cu0.15)O3	0
Sr(Mn0.35Tc0.65)O3	0
Nd(Zn0.15Cr0.85)O3	0
Ba(Th0.55Ti0.45)O3	0
La(Zn0.15Cr0.85)O3	0
(Nd0.3Gd0.7)CoO3	0
Sr(Mn0.4Tc0.6)O3	0
Eu(U0.1Fe0.9)O3	0
(Pr0.05Nd0.95)GaO3	0
Eu(Co0.75Re0.25)O3	0
Pr(Mn0.95Co0.05)O3	0
Sr(Ti0.15Pb0.85)O3	0
Sm(Zn0.15Cr0.85)O3	0
Sr(Zr0.35Ru0.65)O3	0
Eu(U0.05Fe0.95)O3	0
Sr(Zr0.3Ru0.7)O3	0
Sr(Nb0.25Ru0.75)O3	0
Ce(Cr0.65Ni0.35)O3	0
Nd(Mn0.55Cu0.45)O3	0
Ce(Al0.2Cr0.8)O3	0
Sr(Zr0.25Pb0.75)O3	0
(Nd0.05Gd0.95)CoO3	0
Nd(Co0.45Ir0.55)O3	0
Ce(Mn0.65Zn0.35)O3	0
Sr(Zr0.4Ru0.6)O3	0
(Pr0.3Nd0.7)GaO3	0
Sr(Hf0.95Tc0.05)O3	0
Sr(Dy0.5Pa0.5)O3	0
Nd(Mn0.75Cu0.25)O3	0
Sr(Th0.55Zr0.45)O3	0
Ce(Cr0.75Ni0.25)O3	0
Sr(Na0.15Tc0.85)O3	0
Sr(Na0.4Mo0.6)O3	0
Sr(Nb0.1Ru0.9)O3	0
Sr(Th0.25Ti0.75)O3	0
Sr(Mn0.65Tc0.35)O3	0
Sr(Hf0.65Mn0.35)O3	0
Ba(Ce0.3Th0.7)O3	0
Eu(Fe0.8Ir0.2)O3	0
Sr(Nb0.35Ru0.65)O3	0
(Pr0.05Gd0.95)AlO3	0
Ce(Mn0.65Co0.35)O3	0
Sr(Pa0.5Fe0.5)O3	0
Pr(Mn0.95Ni0.05)O3	0
Sm(Fe0.2Ir0.8)O3	0
Sr(Na0.25Tc0.75)O3	0
Sr(La0.5Ta0.5)O3	0
Pr(Mn0.75Co0.25)O3	0
Pr(Mn0.95Zn0.05)O3	0
Pr(Mn0.55Cu0.45)O3	0
Sr(Yb0.5Pa0.5)O3	0
Nd(Mn0.85Cu0.15)O3	0
Sr(Zr0.95Ru0.05)O3	0
Ce(Zn0.25Cr0.75)O3	0
Sr(Nb0.45Ru0.55)O3	0
Pr(Mn0.25Ru0.75)O3	0
Ba(Th0.5Ti0.5)O3	0
Eu(Mn0.25Fe0.75)O3	0
Eu(Zr0.25Fe0.75)O3	0
Sr(Nb0.05Ru0.95)O3	0
Sr(Na0.1Tc0.9)O3	0
Nd(Mn0.95Zn0.05)O3	0
Sr(Zr0.45Ru0.55)O3	0
Sr(Th0.5Zr0.5)O3	0
Sm(Mn0.75Zn0.25)O3	0
Sr(Th0.45Zr0.55)O3	0
(Tb0.7La0.3)FeO3	0
Sr(Pa0.55Mn0.45)O3	0
Sm(Cr0.85Cu0.15)O3	0
Sm(Mn0.95Cu0.05)O3	0
Pr(Mn0.75Ni0.25)O3	0
Pr(Mn0.65Ni0.35)O3	0
Sr(Nb0.2Ru0.8)O3	0
Sr(Nb0.4Ru0.6)O3	0
Nd(Fe0.2Ir0.8)O3	0
Pr(Mn0.75Cu0.25)O3	0
Sm(Fe0.2Ru0.8)O3	0
Sr(Ti0.2Pb0.8)O3	0
Ce(Mn0.25Ir0.75)O3	0
Ce(Mn0.85Co0.15)O3	0
Eu(Hf0.25Fe0.75)O3	0
Ba(Ce0.35Th0.65)O3	0
Sr(Na0.35Tc0.65)O3	0
Sr(Hf0.9Tc0.1)O3	0
Ce(Mn0.75Zn0.25)O3	0
Pr(Cr0.65Co0.35)O3	0
Sr(Zr0.65Ru0.35)O3	0
Sr(Th0.15Ti0.85)O3	0
(Ba0.25Sr0.75)CeO3	0
Sr(Pa0.55Fe0.45)O3	0
Sm(Cr0.55Ni0.45)O3	0
Sr(Zr0.3Pb0.7)O3	0
(Ba0.3Sr0.7)CeO3	0
(Ba0.35Sr0.65)CeO3	0
Nd(Mn0.55Zn0.45)O3	0
Ce(Mn0.85Zn0.15)O3	0
Sr(Mn0.25Re0.75)O3	0
Sr(Ca0.15Tc0.85)O3	0
Sr(Na0.2Tc0.8)O3	0
Eu(Co0.5W0.5)O3	0
Sr(Nb0.3Ru0.7)O3	0
(Ba0.2Sr0.8)CeO3	0
Eu(Na0.15Ir0.85)O3	0
Pr(Mn0.65Zn0.35)O3	0
Sr(Th0.7Ti0.3)O3	0
Sr(Mn0.3Re0.7)O3	0
(Tb0.7Ce0.3)FeO3	0
Sm(Cr0.85Ni0.15)O3	0
Sr(Th0.65Mn0.35)O3	0
Eu(Mn0.8Fe0.2)O3	0
Sr(Hf0.85Tc0.15)O3	0
Sr(Nb0.5Ru0.5)O3	0
Sr(Zr0.5Ru0.5)O3	0
Ba(Th0.45Ti0.55)O3	0
Nd(Mn0.95Ag0.05)O3	0
Ce(Mn0.85Ni0.15)O3	0
Sr(Nb0.75Tl0.25)O3	0
Sr(Zr0.75Ru0.25)O3	0
Pr(Zn0.45Cr0.55)O3	0
Sr(Zr0.7Ru0.3)O3	0
Eu(Fe0.8Pb0.2)O3	0
Sr(Zr0.9Ru0.1)O3	0
Sr(Zr0.35Pb0.65)O3	0
Sm(Cr0.55Cu0.45)O3	0
Sr(Th0.65Ti0.35)O3	0
Eu(Mn0.85Fe0.15)O3	0
Sr(Mn0.6Tc0.4)O3	0
Sr(Fe0.3Tc0.7)O3	0
Eu(In0.05Ir0.95)O3	0
Pr(Mn0.85Ag0.15)O3	0
Pr(Mn0.65Co0.35)O3	0
Sr(Mn0.7Tc0.3)O3	0
Sr(Zr0.85Ru0.15)O3	0
Sr(Mn0.75Tc0.25)O3	0
Eu(Co0.55W0.45)O3	0
Ce(Cr0.2Ru0.8)O3	0
Eu(Mn0.95Fe0.05)O3	0
Sr(Zr0.8Ru0.2)O3	0
Sr(Zr0.55Ru0.45)O3	0
(Sr0.55Yb0.45)MnO3	0
Sr(Ca0.3Tc0.7)O3	0
Ba(Ce0.4Th0.6)O3	0
(Sr0.55Ce0.45)CrO3	0
Eu(In0.15Ir0.85)O3	0
Sr(Pa0.4Mn0.6)O3	0
Sr(Na0.3Tc0.7)O3	0
Sr(Hf0.55Mn0.45)O3	0
Sr(Th0.2Ti0.8)O3	0
(Ba0.4Sr0.6)CeO3	0
(Ba0.15Sr0.85)CeO3	0
(La0.85Pb0.15)CrO3	0
Eu(Mn0.95Cd0.05)O3	0
Eu(Cr0.55Pb0.45)O3	0
(Tb0.7La0.3)MnO3	0
Eu(Mn0.3Fe0.7)O3	0
Sr(Zr0.4Pb0.6)O3	0
Ce(Mn0.95Cd0.05)O3	0
Nd(Co0.45Ru0.55)O3	0
Sr(Na0.45Tc0.55)O3	0
Sm(Mn0.75Cu0.25)O3	0
Sr(Ti0.25Pb0.75)O3	0
Nd(Mn0.75Zn0.25)O3	0
Sr(Zr0.45Pb0.55)O3	0
Eu(Fe0.95Pb0.05)O3	0
Sr(Hf0.8Tc0.2)O3	0
Pr(Mn0.85Co0.15)O3	0
Sr(Th0.55Mn0.45)O3	0
(Sr0.15Sm0.85)CrO3	0
Sr(Pa0.45Mn0.55)O3	0
Eu(In0.1Ir0.9)O3	0
(Sr0.15Pr0.85)CrO3	0
(Tb0.7Nd0.3)MnO3	0
(Sr0.3Yb0.7)CrO3	0
(Tb0.7Ce0.3)MnO3	0
Sr(Hf0.6Mn0.4)O3	0
Eu(Mn0.9Fe0.1)O3	0
La(Cr0.85Ag0.15)O3	0
Pr(Mn0.55Zn0.45)O3	0
Ce(Cr0.2Ir0.8)O3	0
Sr(Mn0.85Tc0.15)O3	0
Pr(Mn0.85Zn0.15)O3	0
(Ce0.3Eu0.7)GaO3	0
Nd(Mn0.95Cd0.05)O3	0
Sr(Pa0.35Mn0.65)O3	0
(Ba0.95Tb0.05)CeO3	0
Pr(Mn0.75Zn0.25)O3	0
(La0.7Pb0.3)CrO3	0
Ce(Mn0.05Ru0.95)O3	0
Eu(Fe0.9Pb0.1)O3	0
(Cs0.5Yb0.5)CeO3	0
Sr(Zr0.6Pb0.4)O3	0
Sr(Zr0.55Pb0.45)O3	0
Sr(Zr0.5Pb0.5)O3	0
Eu(Mn0.6Fe0.4)O3	0
(Sr0.3Eu0.7)CrO3	0
Eu(Ni0.65Mo0.35)O3	0
Pr(Cr0.55Cu0.45)O3	0
Eu(Hf0.15Fe0.85)O3	0
Sr(Mn0.4Re0.6)O3	0
Pr(Mn0.85Ni0.15)O3	0
Eu(Mn0.65Fe0.35)O3	0
Eu(Hf0.2Fe0.8)O3	0
Ba(Ce0.25Th0.75)O3	0
Sr(Th0.5Mn0.5)O3	0
Sr(Zr0.65Pb0.35)O3	0
Eu(Mn0.45Au0.55)O3	0
Sr(V0.05Ru0.95)O3	0
(Sr0.3Sm0.7)CrO3	0
Sr(Th0.6Mn0.4)O3	0
Pr(Cr0.75Co0.25)O3	0
Nd(Co0.35Ir0.65)O3	0
Sr(Cr0.45W0.55)O3	0
(Cs0.45Eu0.55)CeO3	0
Sr(Mn0.55Re0.45)O3	0
Eu(In0.2Ir0.8)O3	0
Sr(Tl0.25V0.75)O3	0
Eu(Zr0.15Fe0.85)O3	0
Sr(Mn0.65Re0.35)O3	0
Eu(Tm0.05Mn0.95)O3	0
Pr(Cr0.85Cu0.15)O3	0
(Tb0.7Pr0.3)FeO3	0
Sr(Hf0.45Mn0.55)O3	0
(Sr0.3Pr0.7)CrO3	0
Sr(Na0.4Tc0.6)O3	0
(La0.6Pb0.4)CrO3	0
Sr(Mn0.6Re0.4)O3	0
Sr(Zr0.75Pb0.25)O3	0
Sr(Zr0.7Pb0.3)O3	0
Sr(Zr0.6Ru0.4)O3	0
Sr(Hf0.5Mn0.5)O3	0
(Ba0.9Tb0.1)CeO3	0
Nd(Mn0.85Zn0.15)O3	0
(Sr0.25Ce0.75)CrO3	0
Sm(Cr0.2Fe0.8)O3	0
Sr(Mn0.75Re0.25)O3	0
(Sr0.3Ce0.7)CrO3	0
Pr(Mn0.05Ru0.95)O3	0
Eu(Fe0.85Pb0.15)O3	0
Eu(Hf0.1Fe0.9)O3	0
Eu(Mn0.7Re0.3)O3	0
Sr(Zr0.85Cr0.15)O3	0
(Tb0.7Nd0.3)FeO3	0
Sr(Hf0.85Cr0.15)O3	0
Sr(Zr0.95Pb0.05)O3	0
(Sr0.45Yb0.55)CrO3	0
Sr(Tl0.3V0.7)O3	0
Ce(Mn0.05Ir0.95)O3	0
Eu(Mn0.55Au0.45)O3	0
(La0.3Gd0.7)GaO3	0
(La0.55Pb0.45)CrO3	0
Sm(Mn0.95Cd0.05)O3	0
Eu(Fe0.4Pd0.6)O3	0
Pr(Mn0.35Ir0.65)O3	0
Eu(Ni0.55Mo0.45)O3	0
Eu(Mn0.95In0.05)O3	0
Sr(Zr0.85Pb0.15)O3	0
Sr(Zr0.8Pb0.2)O3	0
(La0.3Dy0.7)FeO3	0
Sr(Zr0.15Os0.85)O3	0
Sr(Hf0.75Tc0.25)O3	0
Eu(Zr0.1Fe0.9)O3	0
Ba(Th0.95Ti0.05)O3	0
Sr(Mn0.5Re0.5)O3	0
Sr(Ti0.3Pb0.7)O3	0
(Sr0.35Ce0.65)CrO3	0
Sr(Zr0.05Os0.95)O3	0
Eu(Zr0.2Fe0.8)O3	0
Eu(Ni0.5Mo0.5)O3	0
Ce(Mn0.1Ru0.9)O3	0
Eu(Hf0.05Fe0.95)O3	0
Sr(Zr0.05Ir0.95)O3	0
Eu(Th0.45Fe0.55)O3	0
Ce(Cr0.95Ag0.05)O3	0
Eu(Mn0.65Au0.35)O3	0
Pr(Mn0.45Ir0.55)O3	0
(Sr0.45Eu0.55)CrO3	0
Pr(Cr0.55Ni0.45)O3	0
(Ba0.95Dy0.05)CeO3	0
Sr(Pa0.3Mn0.7)O3	0
Sr(Nb0.4Pb0.6)O3	0
(Sr0.4Ce0.6)CrO3	0
Sr(Ti0.85Cr0.15)O3	0
(Tb0.7Pr0.3)MnO3	0
Sr(Zr0.9Pb0.1)O3	0
Pr(Mn0.95Ag0.05)O3	0
(Ba0.85Sr0.15)ZrO3	0
(La0.35Pb0.65)CrO3	0
(La0.4Pb0.6)CrO3	0
(La0.45Pb0.55)CrO3	0
Pr(Mn0.95Cd0.05)O3	0
Nd(Mn0.45Ir0.55)O3	0
Pr(Zn0.15Cr0.85)O3	0
Eu(In0.35Ir0.65)O3	0
Eu(Li0.45Cr0.55)O3	0
Sr(Mn0.8Tc0.2)O3	0
Sm(Co0.35Ru0.65)O3	0
Eu(Zr0.05Fe0.95)O3	0
(Pr0.3Eu0.7)GaO3	0
Sr(Th0.45Mn0.55)O3	0
Sr(V0.1Ru0.9)O3	0
(La0.65Pb0.35)CrO3	0
(La0.3Dy0.7)MnO3	0
Pr(Cr0.85Ni0.15)O3	0
(Cs0.45Gd0.55)CeO3	0
Eu(Mn0.9In0.1)O3	0
(Ce0.3Dy0.7)FeO3	0
Sr(V0.15Ru0.85)O3	0
Sr(Zr0.2Os0.8)O3	0
Eu(Ho0.05Mn0.95)O3	0
Eu(In0.4Ir0.6)O3	0
Sr(Nb0.05Ir0.95)O3	0
Sr(Zr0.2Ir0.8)O3	0
Ce(Cr0.2Fe0.8)O3	0
(La0.3Ho0.7)FeO3	0
(Sr0.6Yb0.4)CrO3	0
Pr(Mn0.1Ru0.9)O3	0
(K0.5Yb0.5)ZrO3	0
Sr(Tl0.5V0.5)O3	0
(Sr0.45Sm0.55)CrO3	0
Ce(Mn0.1Ir0.9)O3	0
Sr(Zr0.1Ir0.9)O3	0
(Ba0.9Dy0.1)CeO3	0
Sr(Th0.05Ti0.95)O3	0
(Sr0.15Gd0.85)CrO3	0
Sr(Cr0.55W0.45)O3	0
Sr(Mn0.05Pb0.95)O3	0
Eu(In0.25Ir0.75)O3	0
(Ce0.05Sm0.95)GaO3	0
Ce(Sc0.2Fe0.8)O3	0
(La0.3Eu0.7)CoO3	0
(La0.3Sm0.7)CoO3	0
Nd(Fe0.45Pd0.55)O3	0
Ce(Mn0.15Ru0.85)O3	0
Eu(Cr0.85Pb0.15)O3	0
Sr(Cr0.3W0.7)O3	0
Nd(Co0.35Ru0.65)O3	0
Sr(Th0.4Mn0.6)O3	0
Sr(Zr0.25Ir0.75)O3	0
(Nd0.3Eu0.7)GaO3	0
Sr(Cr0.35W0.65)O3	0
Sr(Cr0.3Tc0.7)O3	0
Sr(Nb0.7Tl0.3)O3	0
(Sr0.3Gd0.7)CrO3	0
Eu(In0.3Ir0.7)O3	0
Sr(Na0.5Tc0.5)O3	0
(Ce0.05Nd0.95)CoO3	0
Sr(Hf0.7Tc0.3)O3	0
Sr(Tl0.45V0.55)O3	0
Nd(Co0.05Ir0.95)O3	0
(Sr0.45Pr0.55)CrO3	0
(Ba0.95Tm0.05)CeO3	0
(Ba0.95Ho0.05)CeO3	0
Sr(Zr0.25Os0.75)O3	0
(Sr0.15Eu0.85)CrO3	0
(Ce0.3Dy0.7)MnO3	0
Sr(Ti0.35Pb0.65)O3	0
Sr(Th0.3Mn0.7)O3	0
(La0.3Pr0.7)CoO3	0
Sr(Dy0.5Nb0.5)O3	0
Sr(Th0.1Ti0.9)O3	0
Pr(Mn0.25Ir0.75)O3	0
(Pr0.05Nd0.95)CoO3	0
(Pr0.3Nd0.7)CoO3	0
Eu(Li0.05Ir0.95)O3	0
(Sr0.6Eu0.4)CrO3	0
(Ba0.95Er0.05)CeO3	0
(Pr0.3Eu0.7)CoO3	0
Sr(Ho0.5Nb0.5)O3	0
(La0.3Ho0.7)MnO3	0
Sr(Cr0.4W0.6)O3	0
Sr(Nb0.1Ir0.9)O3	0
(Pr0.05Sm0.95)CoO3	0
Pr(Mn0.15Ru0.85)O3	0
Sr(Tm0.5Nb0.5)O3	0
Eu(Li0.1Ir0.9)O3	0
Sr(V0.2Ru0.8)O3	0
Sr(Zr0.15Ir0.85)O3	0
Sr(Pa0.25Mn0.75)O3	0
(La0.05Pr0.95)CoO3	0
(Pr0.3Sm0.7)CoO3	0
(Sr0.6Sm0.4)CrO3	0
Sr(Zr0.1Os0.9)O3	0
Sr(Tl0.35V0.65)O3	0
Pr(Cr0.2Ru0.8)O3	0
Eu(Cr0.45Pd0.55)O3	0
(Ba0.95Lu0.05)CeO3	0
Sr(Er0.5Nb0.5)O3	0
Sr(Mn0.35Re0.65)O3	0
(Pr0.3Dy0.7)FeO3	0
Sr(Cr0.65W0.35)O3	0
Ce(Mn0.15Ir0.85)O3	0
Sr(Mn0.1Pb0.9)O3	0
(La0.15Hg0.85)TiO3	0
Sr(Hf0.65Tc0.35)O3	0
(La0.95Tl0.05)MnO3	0
Sr(Mn0.7Re0.3)O3	0
(La0.45Hg0.55)TiO3	0
(Ce0.3Gd0.7)GaO3	0
(Ba0.9Ho0.1)CeO3	0
Sr(Na0.4Cr0.6)O3	0
Pr(Fe0.35Pd0.65)O3	0
Sr(Zr0.3Ir0.7)O3	0
Sr(Th0.35Mn0.65)O3	0
Eu(Tm0.1Mn0.9)O3	0
(Ce0.05Pr0.95)CoO3	0
(La0.2Hg0.8)TiO3	0
Sr(Zr0.95Ir0.05)O3	0
Sr(Mn0.15Pb0.85)O3	0
(Ba0.9Er0.1)CeO3	0
Sr(Zr0.35Ir0.65)O3	0
(Ba0.9Tm0.1)CeO3	0
Sr(Cr0.6W0.4)O3	0
Pr(Mn0.2Fe0.8)O3	0
Sm(Mn0.55Cu0.45)O3	0
Sr(V0.4Pb0.6)O3	0
Eu(Fe0.35Pd0.65)O3	0
Eu(Li0.15Ir0.85)O3	0
Sr(V0.25Ru0.75)O3	0
Sr(Zr0.4Ir0.6)O3	0
Sr(Zr0.3Os0.7)O3	0
Sr(Nb0.15Ir0.85)O3	0
Sr(Nb0.25Ir0.75)O3	0
Eu(Mn0.85In0.15)O3	0
(La0.8Tl0.2)MnO3	0
(Sr0.45Gd0.55)CrO3	0
(La0.3Gd0.7)CoO3	0
(La0.5Hg0.5)TiO3	0
Sr(Cr0.6Tc0.4)O3	0
(Pr0.05Sm0.95)GaO3	0
Sr(Mn0.4Cd0.6)O3	0
Sr(Zr0.35Os0.65)O3	0
Sr(Nb0.35Ir0.65)O3	0
Sr(Ti0.05Os0.95)O3	0
Sm(Mn0.55Zn0.45)O3	0
Sr(Hf0.6Tc0.4)O3	0
Pr(Sc0.2Fe0.8)O3	0
Sm(Fe0.45Pd0.55)O3	0
Eu(Cr0.55Pd0.45)O3	0
Nd(Co0.1Ir0.9)O3	0
Sr(Hf0.7Cr0.3)O3	0
Sr(Ti0.05Ir0.95)O3	0
(Ba0.9Lu0.1)CeO3	0
Sr(Zr0.95Os0.05)O3	0
(La0.05Eu0.95)CoO3	0
Sr(Nb0.45Ir0.55)O3	0
La(Cr0.85Cd0.15)O3	0
(Pr0.3Dy0.7)MnO3	0
Nd(Mn0.65Cu0.35)O3	0
(Cs0.4La0.6)CeO3	0
Sr(Nb0.4Ir0.6)O3	0
Sm(Co0.25Ru0.75)O3	0
Ba(Na0.4U0.6)O3	0
Nd(Co0.15Ir0.85)O3	0
Pr(Cr0.2Fe0.8)O3	0
Sr(Hf0.3Tc0.7)O3	0
Nd(Fe0.2Ru0.8)O3	0
(Ce0.05Eu0.95)CoO3	0
Sr(Na0.4W0.6)O3	0
(La0.75Hg0.25)MnO3	0
Eu(Mn0.75Cu0.25)O3	0
(La0.7Hg0.3)MnO3	0
(K0.5Nd0.5)ZrO3	0
Sr(Hf0.35Tc0.65)O3	0
(La0.05Sm0.95)CoO3	0
Sr(Mn0.35Tl0.65)O3	0
Nd(Mn0.35Ru0.65)O3	0
Sr(Zr0.4Os0.6)O3	0
Sr(Hf0.4Tc0.6)O3	0
(La0.85Tl0.15)MnO3	0
Sr(Ti0.4Pb0.6)O3	0
Sm(Co0.45Ir0.55)O3	0
Eu(Li0.2Ir0.8)O3	0
Eu(Zn0.45Cr0.55)O3	0
Sm(Co0.25Ir0.75)O3	0
Sr(Hf0.25Tc0.75)O3	0
Eu(Cr0.85Pd0.15)O3	0
(Pr0.3Gd0.7)GaO3	0
Nd(Mn0.45Ru0.55)O3	0
Sr(Zr0.45Ir0.55)O3	0
(Sr0.75Yb0.25)MnO3	0
Sr(Mn0.2Pb0.8)O3	0
(Pr0.05Eu0.95)CoO3	0
(La0.9Tl0.1)MnO3	0
Ba(Ce0.75U0.25)O3	0
Sr(V0.3Ru0.7)O3	0
Eu(Co0.15Ir0.85)O3	0
Sr(Nb0.3Ir0.7)O3	0
Sr(V0.35Ru0.65)O3	0
Sr(Zr0.9Os0.1)O3	0
Sr(Zr0.65Ir0.35)O3	0
Sr(Zr0.9Ir0.1)O3	0
Sr(Zr0.45Os0.55)O3	0
Sr(Nb0.5Ir0.5)O3	0
Sr(Hf0.45Tc0.55)O3	0
Eu(Fe0.7Pd0.3)O3	0
Sr(Zr0.7Cr0.3)O3	0
(K0.5Eu0.5)ZrO3	0
(Pr0.3Gd0.7)CoO3	0
(La0.25Hg0.75)TiO3	0
(La0.3Hg0.7)TiO3	0
Sr(Ti0.1Ir0.9)O3	0
Sr(Nb0.2Ir0.8)O3	0
Sr(Mn0.4Tl0.6)O3	0
Sr(Zr0.85Ir0.15)O3	0
Eu(Fe0.75Pd0.25)O3	0
Pr(Mn0.05Ir0.95)O3	0
Sm(Al0.2Co0.8)O3	0
(K0.5Sm0.5)ZrO3	0
(Ce0.05Sm0.95)CoO3	0
Sr(V0.4Ru0.6)O3	0
Sr(Zr0.75Ir0.25)O3	0
Sm(Co0.35Ir0.65)O3	0
Sr(Ti0.45Pb0.55)O3	0
(La0.3Bi0.7)CoO3	0
Sr(V0.45Ru0.55)O3	0
Tb(Fe0.2Co0.8)O3	0
(La0.85Hg0.15)MnO3	0
Sr(Zr0.65Os0.35)O3	0
Sr(Zr0.7Ir0.3)O3	0
Sr(Ti0.15Ir0.85)O3	0
(Sr0.65Ce0.35)CrO3	0
Ba(Ca0.6Tc0.4)O3	0
(La0.8Hg0.2)MnO3	0
(La0.05Bi0.95)CoO3	0
Sr(Zr0.85Os0.15)O3	0
Ce(Mn0.75Cd0.25)O3	0
(Ba0.25Pb0.75)ZrO3	0
Sr(Zr0.5Ir0.5)O3	0
Sr(Na0.25Cr0.75)O3	0
Sr(Hf0.55Tc0.45)O3	0
Sr(Zr0.6Os0.4)O3	0
Sr(Zr0.7Os0.3)O3	0
Sr(Zr0.75Os0.25)O3	0
(Ba0.3Pb0.7)ZrO3	0
(La0.05Hg0.95)TiO3	0
(La0.1Hg0.9)TiO3	0
(K0.5Pr0.5)ZrO3	0
Ba(Na0.4W0.6)O3	0
Ba(Na0.4Mo0.6)O3	0
Sr(Mg0.15Tc0.85)O3	0
(La0.2Pb0.8)CrO3	0
Sm(Co0.45Ru0.55)O3	0
(La0.3Pb0.7)CrO3	0
Ce(Co0.15Ru0.85)O3	0
(K0.5Ce0.5)ZrO3	0
Sm(Co0.05Ir0.95)O3	0
(Eu0.05Gd0.95)CoO3	0
(Eu0.3Gd0.7)CoO3	0
Sr(Zr0.8Ir0.2)O3	0
Sr(Zr0.5Os0.5)O3	0
(Cs0.35Pr0.65)CeO3	0
Sr(Pa0.15Mn0.85)O3	0
Sr(Zr0.8Os0.2)O3	0
Sr(Ti0.5Pb0.5)O3	0
(La0.05Gd0.95)CoO3	0
(Pr0.05Gd0.95)CoO3	0
Pr(Co0.15Ru0.85)O3	0
Sm(Co0.05Ru0.95)O3	0
(La0.25Pb0.75)CrO3	0
Sr(Mn0.6Tl0.4)O3	0
Sr(Mn0.75Tl0.25)O3	0
Sr(Pa0.2Mn0.8)O3	0
Eu(Mn0.75Zn0.25)O3	0
Ba(Ca0.5U0.5)O3	0
(Sr0.6Gd0.4)CrO3	0
Nd(Mn0.65Zn0.35)O3	0
(Ba0.35Pb0.65)ZrO3	0
Eu(Fe0.95Pd0.05)O3	0
Eu(Fe0.45Pd0.55)O3	0
Pr(Mn0.1Ir0.9)O3	0
Sr(Ti0.7Pb0.3)O3	0
Eu(Co0.05Ir0.95)O3	0
Sr(Ti0.65Pb0.35)O3	0
(La0.4Hg0.6)TiO3	0
(La0.35Hg0.65)TiO3	0
(Ba0.45Pb0.55)ZrO3	0
(Ba0.4Pb0.6)ZrO3	0
Ba(Na0.45Tc0.55)O3	0
Eu(Cr0.85Ag0.15)O3	0
Eu(Mn0.65Ga0.35)O3	0
Sr(Hf0.05Tc0.95)O3	0
Sr(V0.5Ru0.5)O3	0
Sr(Hf0.2Tc0.8)O3	0
Ce(Cr0.85Ag0.15)O3	0
Eu(In0.45Ir0.55)O3	0
(Cs0.4Eu0.6)CeO3	0
Sr(Hf0.15Tc0.85)O3	0
(Cs0.4Sm0.6)CeO3	0
Ce(Co0.05Ru0.95)O3	0
