CollectionCode	HMS	StructuredFormula	StructureType	Authors	CellParameter	CellVolume	FormulaWeight	Temperature	PublicationYear	Quality	A1	A1_frac	A2	A2_frac	B1	B1_frac	B2	B2_frac	O	O_frac	a	b	c	alpha	beta	gamma	SpaceGroupNum	CrystalClass	atom_numA1	atom_numA2	atom_numB1	atom_numB2	atom_numO	mend_numA1	mend_numA2	mend_numB1	mend_numB2	mend_numO	atomic_rA1	atomic_rA2	atomic_rB1	atomic_rB2	atomic_rO	A1_X	A2_X	B1_X	B2_X	O_X	M_A1	M_A2	M_B1	M_B2	M_O	V_A1	V_A2	V_B1	V_B2	V_O	therm_con_A1	therm_con_A2	therm_con_B1	therm_con_B2	therm_con_O	polarizability_A1	polarizability_A2	polarizability_B1	polarizability_B2	polarizability_O	lattice_const_A1	lattice_const_A2	lattice_const_B1	lattice_const_B2	lattice_const_O	Row_A1	Row_A2	Row_B1	Row_B2	Row_O	Group_A1	Group_A2	Group_B1	Group_B2	Group_O	nA	nB	nO	rA_avg	rB_avg	rO	rA/rB	rA/rO	rB/rO	rA-rB	Goldschmidt_TF	SISSO_1	SISSO_2	SISSO_3	SISSO_4	SISSO_5	SISSO_6	SISSO_7	SISSO_8	SISSO_9	SISSO_10	is_perovskite
75387	P n m a	Cu2Bi(PO6)	KFe(SeO3)2	Abraham, F.; Ketatni, M.; Mairesse, G.; Mernari, B.	11.776(1) 5.1730(6) 7.7903(6) 90 90 90	474.56	463.044	293	1994	10	Cu	1	_	0	Bi	0.5	P	0.5	O	3	11.776	5.173	7.7903	90	90	90	62	orthorhombic	29	0	83	15	8	72	0	87	90	101	1.35	0	1.6	1	0.6	1.9	0	2.02	2.19	3.44	63.546	0	208.9804	30.973762	15.9994	7.11	0	21.31	17.02	17.36	400	0	8	0.236	0.02658	46.5	0	48	25	5.3	3.61	0	4.75	7.17	6.83	4	0	6	3	2	11	0	15	15	16	2	4	-2	0.87	26.585	1.26	0.032725221	0.6904761905	21.0992063492	-25.715	0.0540900501	43.519625	24.54	5.23	2.98461076817558E-06	37.52	24.752274779	50.4786351709	51.499573603	-0.984648601	25.7616141099	0
196061	R 3 H	Mn2Sc(SbO6)	Ni3TeO6	Solana-Madruga, E.; dos Santos-Garcia, A.J.; Arevalo-Lopez, A.M.; Avila-Brande, D.; Ritter, C.; Attfield, J.P.; Saez-Puche, R.	5.3419(5) 5.3419(5) 14.0603(2) 90 90 120	347.47	372.584	300	2015	10	Mn	1	_	0	Sc	0.5	Sb	0.5	O	3	5.3419	5.3419	14.0603	90	90	120	146	trigonal	25	0	21	51	8	60	0	19	88	101	1.4	0	1.6	1.45	0.6	1.55	0	1.36	2.05	3.44	54.938045	0	44.955912	121.76	15.9994	7.35	0	15	18.19	17.36	7.8	0	16	24	0.02658	68	0	97	43	5.3	8.89	0	3.31	4.51	6.83	4	0	4	5	2	7	0	3	15	16	2	4	-2	0.81	0.8125	1.26	0.9969230769	0.6428571429	0.6448412698	-0.0025	0.7062538176	92.896	85.25	5.21	0.0001046296	86.89	71.0005769231	71.7093307407	72.999573603	-0.7441317704	1.0160897436	0
230679	R 3 H	Bi2Fe(AlO6)	Ni3TeO6	De, Chandan; Arevalo-Lopez, Angel M.; Orlandi, Fabio; Manuel, Pascal; Attfield, J. Paul; Sundaresan, Athinarayanan	5.4900(2) 5.4900(2) 13.691(1) 90 90 120	357.36	596.784	293	2018	10	Bi	1	_	0	Fe	0.5	Al	0.5	O	3	5.49	5.49	13.691	90	90	120	146	trigonal	83	0	26	13	8	87	0	61	80	101	1.6	0	1.4	1.25	0.6	2.02	0	1.83	1.61	3.44	208.9804	0	55.845	26.9815386	15.9994	21.31	0	7.09	10	17.36	8	0	80	235	0.02658	48	0	62	57.8	5.3	4.75	0	2.87	4.05	6.83	6	0	4	3	2	15	0	8	13	16	3	3	-2	1.17	0.6825	1.26	1.7142857143	0.9285714286	0.5416666667	0.4875	0.884566012	56.074	31.09	7.41	0.0003544403	37.26	52.7732142857	53.1702802977	54.98544973	-0.6221310588	1.2382799672	0
81560	P n m a	Se2Ba(CoO6)	BaCo(SeO3)2	Giester, G.; Wildner, M.	15.115(2) 5.481(1) 7.209(2) 90 90 90	597.23	450.184	293	1996	10	Se	1	_	0	Ba	0.5	Co	0.5	O	3	15.115	5.481	7.209	90	90	90	62	orthorhombic	34	0	56	27	8	93	0	14	64	101	1.15	0	2.15	1.35	0.6	2.55	0	0.89	1.88	3.44	78.96	0	137.327	58.933195	15.9994	16.42	0	38.16	6.67	17.36	0.52	0	18	100	0.02658	28.9	0	272	55	5.3	4.36	0	5.02	2.51	6.83	4	0	6	4	2	16	0	2	9	16	4	2	-2	0.64	1.14	1.26	0.5614035088	0.5079365079	0.9047619048	-0.5	0.5597928684	269.589125	252.43	3.49	0.0001228932	253.54	31.8385964912	32.8983893597	33.7368987908	-0.8366124301	1.0721561969	0
238044	P n m a	Se2K(YO6)	KFe(SeO3)2	Bang, Seong-eun; Lee, Dong Woo; Ok, Kang Min	13.3838(2) 5.70270(10) 8.6759(2) 9 9 9	662.17	381.919	298	2014	10	Se	1	_	0	K	0.5	Y	0.5	O	3	13.3838	5.7027	8.6759	9	9	9	62	orthorhombic	34	0	19	39	8	93	0	10	25	101	1.15	0	2.2	1.8	0.6	2.55	0	0.82	1.22	3.44	78.96	0	39.0983	88.90585	15.9994	16.42	0	45.94	19.88	17.36	0.52	0	100	17	0.02658	28.9	0	289.7	162	5.3	4.36	0	5.23	3.65	6.83	4	0	4	5	2	16	0	1	3	16	4	2	-2	0.64	1.28	1.26	0.5	0.5079365079	1.0158730159	-0.64	0.5289381434	287.359125	271.13	3.42	1.97051806598314E-05	271.31	31.76	32.8710618566	33.7084964038	-0.8525906997	1.1507526882	0
30998	R -3 H	(CaSn)(B2O6)	Dolomite#CaMg(CO3)2	Effenberger, H.; Zemann, J.	4.858(1) 4.858(1) 16.0800(20) 90 90 120	328.65	276.386	293	1986	10	Ca	0.5	Sn	0.5	B	1	_	0	O	3	4.858	4.858	16.08	90	90	120	148	trigonal	20	50	5	0	8	16	83	86	0	101	1.8	1.45	0.85	0	0.6	1	1.96	2.04	0	3.44	40.078	118.71	10.811	0	15.9994	26.2	16.29	4.39	0	17.36	200	67	27	0	0.02658	160.8	53	20.5	0	5.3	5.58	5.82	8.73	0	6.83	4	5	2	0	2	2	14	13	0	16	3	3	-2	0.985	0.41	1.26	2.4024390244	0.7817460317	0.3253968254	0.575	0.9505716909	12.628	20.5	4.76	0.0004394531	9.54	162.9725609756	163.3481326665	165.5512804051	-0.5187179722	1.8899390244	0
156748	R -3 H	(Mg0.4Cd0.6)(CO3)	Dolomite#CaMg(CO3)2	Bromiley, F.A.; Boffa Ballaran, T.; Langenhorst, F.; Seifert, F.	4.8116(4) 4.8116(4) 15.8303(9) 90 90 120	317.39	137.172	293	2007	10	Mg	0.4	Cd	0.6	C	1	_	0	O	3	4.8116	4.8116	15.8303	90	90	120	148	trigonal	12	48	6	0	8	73	75	95	0	101	1.5	1.55	0.7	0	0.6	1.31	1.69	2.55	0	3.44	24.305	112.411	12.0107	0	15.9994	14	13	5.29	0	17.36	160	97	140	0	0.02658	71.2	46	11.3	0	5.3	3.21	2.98	3.57	0	6.83	3	5	2	0	2	2	12	14	0	16	2	4	-2	0.998	0.3	1.26	3.3266666667	0.7920634921	0.2380952381	0.698	1.0234917384	5.375	12.8	3.26	3.85587262253321E-06	6.75	71.5713333333	71.8968250717	74.8442176872	-0.5066887984	2.6423652968	0
156749	R -3 H	(Mg0.45Cd0.55)(CO3)	Dolomite#CaMg(CO3)2	Bromiley, F.A.; Boffa Ballaran, T.; Langenhorst, F.; Seifert, F.	4.7963(4) 4.7963(4) 15.7663(8) 90 90 120	314.1	132.7675	293	2007	10	Mg	0.45	Cd	0.55	C	1	_	0	O	3	4.7963	4.7963	15.7663	90	90	120	148	trigonal	12	48	6	0	8	73	75	95	0	101	1.5	1.55	0.7	0	0.6	1.31	1.69	2.55	0	3.44	24.305	112.411	12.0107	0	15.9994	14	13	5.29	0	17.36	160	97	140	0	0.02658	71.2	46	11.3	0	5.3	3.21	2.98	3.57	0	6.83	3	5	2	0	2	2	12	14	0	16	2	4	-2	0.9865	0.3	1.26	3.2883333333	0.7829365079	0.2380952381	0.6865	1.0182790923	5.375	12.8	3.26	3.85587262253321E-06	6.75	71.5981666667	71.9299457589	74.8442176872	-0.5111329447	2.6155319635	0
156751	R -3 H	(Mg0.55Cd0.45)(CO3)	Dolomite#CaMg(CO3)2	Bromiley, F.A.; Boffa Ballaran, T.; Langenhorst, F.; Seifert, F.	4.7752(8) 4.7752(8) 15.673(1) 90 90 120	309.5	123.9585	293	2007	10	Mg	0.55	Cd	0.45	C	1	_	0	O	3	4.7752	4.7752	15.673	90	90	120	148	trigonal	12	48	6	0	8	73	75	95	0	101	1.5	1.55	0.7	0	0.6	1.31	1.69	2.55	0	3.44	24.305	112.411	12.0107	0	15.9994	14	13	5.29	0	17.36	160	97	140	0	0.02658	71.2	46	11.3	0	5.3	3.21	2.98	3.57	0	6.83	3	5	2	0	2	2	12	14	0	16	2	4	-2	0.9635	0.3	1.26	3.2116666667	0.7646825397	0.2380952381	0.6635	1.0078538	5.375	12.8	3.26	3.85587262253321E-06	6.75	71.6518333333	71.9961871333	74.8442176872	-0.5199783354	2.5618652968	0
189501	R -3 H	(YCr)(BO3)2	Dolomite#CaMg(CO3)2	Doi, Yoshihiro; Satou, Tatsuya; Hinatsu, Yukio	4.7621(2) 4.7621(2) 15.5063(6) 90 90 120	304.53	258.521	293	2013	10	Y	0.5	Cr	0.5	B	1	_	0	O	3	4.7621	4.7621	15.5063	90	90	120	148	trigonal	39	24	5	0	8	25	57	86	0	101	1.8	1.4	0.85	0	0.6	1.22	1.66	2.04	0	3.44	88.90585	51.9961	10.811	0	15.9994	19.88	7.23	4.39	0	17.36	17	94	27	0	0.02658	162	83	20.5	0	5.3	3.65	2.88	8.73	0	6.83	5	4	2	0	2	3	6	13	0	16	3	3	-2	0.8975	0.41	1.26	2.1890243902	0.7123015873	0.3253968254	0.4875	0.9135226829	12.628	14.18	5.98	0.0001152	3.22	165.2984756098	165.7244982926	167.7512804051	-0.5709607759	1.7415243902	0
189503	R -3 H	(ErCr)(BO3)2	Dolomite#CaMg(CO3)2	Doi, Yoshihiro; Satou, Tatsuya; Hinatsu, Yukio	4.7579(2) 4.7579(2) 15.4705(6) 90 90 120	303.3	336.876	293	2013	10	Er	0.5	Cr	0.5	B	1	_	0	O	3	4.7579	4.7579	15.4705	90	90	120	148	trigonal	68	24	5	0	8	22	57	86	0	101	1.75	1.4	0.85	0	0.6	1.24	1.66	2.04	0	3.44	167.259	51.9961	10.811	0	15.9994	18.46	7.23	4.39	0	17.36	15	94	27	0	0.02658	150	83	20.5	0	5.3	3.56	2.88	8.73	0	6.83	8	4	2	0	2	14	6	13	0	16	3	3	-2	0.8925	0.41	1.26	2.1768292683	0.7083333333	0.3253968254	0.4825	0.9114055967	13.100625	12.71	8.95	0.0001643501	1.75	156.3056707317	156.7345763284	158.7512804051	-0.5671808743	1.7397838137	0
189504	R -3 H	(TmCr)(BO3)2	Dolomite#CaMg(CO3)2	Doi, Yoshihiro; Satou, Tatsuya; Hinatsu, Yukio	4.7506(3) 4.7506(3) 15.4615(8) 90 90 120	302.19	338.546	293	2013	10	Tm	0.5	Cr	0.5	B	1	_	0	O	3	4.7506	4.7506	15.4615	90	90	120	148	trigonal	69	24	5	0	8	21	57	86	0	101	1.75	1.4	0.85	0	0.6	1.25	1.66	2.04	0	3.44	168.93421	51.9961	10.811	0	15.9994	19.1	7.23	4.39	0	17.36	17	94	27	0	0.02658	144	83	20.5	0	5.3	3.54	2.88	8.73	0	6.83	8	4	2	0	2	15	6	13	0	16	3	3	-2	0.8875	0.41	1.26	2.1646341463	0.7043650794	0.3253968254	0.4775	0.9092885105	13.100625	13.35	8.96	0.0001889645	2.39	150.3128658537	150.7446543642	152.7512804051	-0.5666882701	1.734753194	0
189505	R -3 H	(YbCr)(BO3)2	Dolomite#CaMg(CO3)2	Doi, Yoshihiro; Satou, Tatsuya; Hinatsu, Yukio	4.7502(4) 4.7502(4) 15.4289(12) 90 90 120	301.5	342.656	293	2013	10	Yb	0.5	Cr	0.5	B	1	_	0	O	3	4.7502	4.7502	15.4289	90	90	120	148	trigonal	70	24	5	0	8	17	57	86	0	101	1.75	1.4	0.85	0	0.6	1.1	1.66	2.04	0	3.44	173.04	51.9961	10.811	0	15.9994	24.84	7.23	4.39	0	17.36	39	94	27	0	0.02658	139	83	20.5	0	5.3	5.49	2.88	8.73	0	6.83	8	4	2	0	2	16	6	13	0	16	3	3	-2	0.8815	0.41	1.26	2.15	0.6996031746	0.3253968254	0.4715	0.9067480071	13.100625	19.09	8.81	0.0003561978	8.13	145.3215	145.7567480071	147.7512804051	-0.5574864308	1.7373235294	0
189506	R -3 H	(LuCr)(B2O6)	Dolomite#CaMg(CO3)2	Doi, Yoshihiro; Satou, Tatsuya; Hinatsu, Yukio	4.7477(4) 4.7477(4) 15.3696(11) 90 90 120	300.03	344.586	293	2013	10	Lu	0.5	Cr	0.5	B	1	_	0	O	3	4.7477	4.7477	15.3696	90	90	120	148	trigonal	71	24	5	0	8	20	57	86	0	101	1.75	1.4	0.85	0	0.6	1.27	1.66	2.04	0	3.44	174.967	51.9961	10.811	0	15.9994	17.78	7.23	4.39	0	17.36	16	94	27	0	0.02658	137	83	20.5	0	5.3	3.51	2.88	8.73	0	6.83	8	4	2	0	2	17	6	13	0	16	3	3	-2	0.878	0.41	1.26	2.1414634146	0.6968253968	0.3253968254	0.468	0.9052660468	13.100625	12.03	8.98	0.00021875	1.07	143.3265365854	143.7638026322	145.7512804051	-0.5674763322	1.7234634146	0
264689	R -3 m H	Ba(Ir0.51Ni0.49)O3	Ba2NiTeO6	Ferreira, Timothy; Heald, Steve M.; Smith, Mark D.; Zur Loye, Hans-Conrad	5.7309(2) 5.7309(2) 28.6318(12) 9 9 12	814.37	312.6369	303	2018	10	Ba	1	_	0	Ir	0.51	Ni	0.49	O	3	5.7309	5.7309	28.6318	9	9	12	166	trigonal	56	0	77	28	8	14	0	66	67	101	2.15	0	1.35	1.35	0.6	0.89	0	2.2	1.91	3.44	137.327	0	192.217	58.6934	15.9994	38.16	0	8.52	6.59	17.36	18	0	150	91	0.02658	272	0	54	49	5.3	5.02	0	3.84	3.52	6.83	6	0	6	4	2	2	0	9	10	16	2	4.02	-2	1.49	0.7051	1.26	2.1131754361	1.1825396825	0.5596031746	0.7849	0.9895392846	41.861625	4.69	6.84	0.0323797376	11.49	276.6717245639	276.8763638485	278.9757233578	-0.4776464009	1.3997040075	0
173505	P 63/m m c	(Ba0.9Sr0.1)CoO3	BaNiO3	de la Calle, C.; Alonso, J.A.; Fernandez Diaz, M.T.	5.6284(7) 5.6284(7) 4.7556(7) 90 90 120	130.47	239.295	293	2008	-1	Ba	0.9	Sr	0.1	Co	1	_	0	O	3	5.6284	5.6284	4.7556	90	90	120	194	hexagonal	56	38	27	0	8	14	15	64	0	101	2.15	2	1.35	0	0.6	0.89	0.95	1.88	0	3.44	137.327	87.62	58.933195	0	15.9994	38.16	33.94	6.67	0	17.36	18	35	100	0	0.02658	272	197.2	55	0	5.3	5.02	6.08	2.51	0	6.83	6	5	4	0	2	2	2	9	0	16	2	4	-2	1.473	0.67	1.26	2.1985074627	1.169047619	0.5317460317	0.803	1.0013071673	43.181625	5.69	7.16	0.0007835277	12.81	276.6044925373	276.8027997047	278.9757233578	-0.4677733298	1.4669360341	0
173506	P 63/m m c	(Ba0.8Sr0.2)CoO3	BaNiO3	de la Calle, C.; Alonso, J.A.; Fernandez Diaz, M.T.	5.605(1) 5.605(1) 4.759(1) 90 90 120	129.48	234.323	293	2008	-1	Ba	0.8	Sr	0.2	Co	1	_	0	O	3	5.605	5.605	4.759	90	90	120	194	hexagonal	56	38	27	0	8	14	15	64	0	101	2.15	2	1.35	0	0.6	0.89	0.95	1.88	0	3.44	137.327	87.62	58.933195	0	15.9994	38.16	33.94	6.67	0	17.36	18	35	100	0	0.02658	272	197.2	55	0	5.3	5.02	6.08	2.51	0	6.83	6	5	4	0	2	2	2	9	0	16	2	4	-2	1.456	0.67	1.26	2.1731343284	1.1555555556	0.5317460317	0.786	0.9950787656	43.181625	5.69	7.16	0.0007835277	12.81	276.6128656716	276.8219444373	278.9757233578	-0.473008251	1.4585628998	0
173507	P 63/m m c	(Ba0.5Sr0.5)CoO3	BaNiO3	de la Calle, C.; Alonso, J.A.; Fernandez Diaz, M.T.	5.6008(2) 5.6008(2) 4.3344(1) 90 90 120	117.75	219.407	293	2008	-1	Ba	0.5	Sr	0.5	Co	1	_	0	O	3	5.6008	5.6008	4.3344	90	90	120	194	hexagonal	56	38	27	0	8	14	15	64	0	101	2.15	2	1.35	0	0.6	0.89	0.95	1.88	0	3.44	137.327	87.62	58.933195	0	15.9994	38.16	33.94	6.67	0	17.36	18	35	100	0	0.02658	272	197.2	55	0	5.3	5.02	6.08	2.51	0	6.83	6	5	4	0	2	2	2	9	0	16	2	4	-2	1.405	0.67	1.26	2.0970149254	1.1150793651	0.5317460317	0.735	0.9763935606	43.181625	5.69	7.16	0.0007835277	12.81	276.6379850746	276.8793786352	278.9757233578	-0.4885854849	1.4334434968	0
173508	P 63/m m c	(Ba0.3Sr0.7)CoO3	BaNiO3	de la Calle, C.; Alonso, J.A.; Fernandez Diaz, M.T.	5.5598(2) 5.5598(2) 4.2774(2) 90 90 120	114.51	209.463	293	2008	-1	Ba	0.3	Sr	0.7	Co	1	_	0	O	3	5.5598	5.5598	4.2774	90	90	120	194	hexagonal	56	38	27	0	8	14	15	64	0	101	2.15	2	1.35	0	0.6	0.89	0.95	1.88	0	3.44	137.327	87.62	58.933195	0	15.9994	38.16	33.94	6.67	0	17.36	18	35	100	0	0.02658	272	197.2	55	0	5.3	5.02	6.08	2.51	0	6.83	6	5	4	0	2	2	2	9	0	16	2	4	-2	1.371	0.67	1.26	2.0462686567	1.0880952381	0.5317460317	0.701	0.9639367572	43.181625	5.69	7.16	0.0007835277	12.81	276.6547313433	276.9176681004	278.9757233578	-0.4988620205	1.4166972281	0
173509	P 63/m m c	(Ba0.2Sr0.8)CoO3	BaNiO3	de la Calle, C.; Alonso, J.A.; Fernandez Diaz, M.T.	5.399(4) 5.399(4) 4.2425(4) 90 90 120	107.1	204.491	293	2008	-1	Ba	0.2	Sr	0.8	Co	1	_	0	O	3	5.399	5.399	4.2425	90	90	120	194	hexagonal	56	38	27	0	8	14	15	64	0	101	2.15	2	1.35	0	0.6	0.89	0.95	1.88	0	3.44	137.327	87.62	58.933195	0	15.9994	38.16	33.94	6.67	0	17.36	18	35	100	0	0.02658	272	197.2	55	0	5.3	5.02	6.08	2.51	0	6.83	6	5	4	0	2	2	2	9	0	16	2	4	-2	1.354	0.67	1.26	2.0208955224	1.0746031746	0.5317460317	0.684	0.9577083555	43.181625	5.69	7.16	0.0007835277	12.81	276.6631044776	276.9368128331	278.9757233578	-0.5039672029	1.4083240938	0
237876	R 3 H	Ni2In(SbO6)	Ni3TeO6	Ivanov, S.A.; Mathieu, R.; Nordblad, P.; Tellgren, R.; Ritter, C.; Politova, E.; Kaleva, G.; Mosunov, A.; Stefanovich, S.; Weil, M.	5.2158(3) 5.2158(3) 14.0139(5) 90 90 120	330.17	449.984	295	2013	10	Ni	1	_	0	In	0.5	Sb	0.5	O	3	5.2158	5.2158	14.0139	90	90	120	146	trigonal	28	0	49	51	8	67	0	79	88	101	1.35	0	1.55	1.45	0.6	1.91	0	1.78	2.05	3.44	58.6934	0	114.818	121.76	15.9994	6.59	0	15.76	18.19	17.36	91	0	82	24	0.02658	49	0	65	43	5.3	3.52	0	4.59	4.51	6.83	4	0	5	5	2	10	0	13	15	16	2	4	-2	0.83	0.84	1.26	0.9880952381	0.6587301587	0.6666666667	-0.01	0.703739606	60.759625	44.06	5.22	7.53084654694893E-05	55.28	52.0019047619	52.7156443679	53.9997837642	-0.7475023514	1.0130206112	0
98282	R -3 m H	Ba(Ir0.5Mn0.5O3)	BaRuO3	Jordan, N.A.; Battle, P.D.	5.72021(6) 5.72021(6) 21.5196(3) 9 9 12	609.8	309.407	290	2003	10	Ba	1	_	0	Ir	0.5	Mn	0.5	O	3	5.72021	5.72021	21.5196	9	9	12	166	trigonal	56	0	77	25	8	14	0	66	60	101	2.15	0	1.35	1.4	0.6	0.89	0	2.2	1.55	3.44	137.327	0	192.217	54.938045	15.9994	38.16	0	8.52	7.35	17.36	18	0	150	7.8	0.02658	272	0	54	68	5.3	5.02	0	3.84	8.89	6.83	6	0	6	4	2	2	0	9	7	16	2	4	-2	1.49	0.715	1.26	2.0839160839	1.1825396825	0.5674603175	0.775	0.9845790624	41.861625	4.69	6.84	0.0020590379	11.49	276.6910839161	276.9006629785	278.9757233578	-0.4817852496	1.3803446553	0
28267	R -3 H	(SrSn)B2O6	Dolomite#CaMg(CO3)2	Vicat, J.; Aleonard, S.	4.941(2) 4.941(2) 16.768(5) 90 90 120	354.52	323.926	293	1968	-1	Sr	0.5	Sn	0.5	B	1	_	0	O	3	4.941	4.941	16.768	90	90	120	148	trigonal	38	50	5	0	8	15	83	86	0	101	2	1.45	0.85	0	0.6	0.95	1.96	2.04	0	3.44	87.62	118.71	10.811	0	15.9994	33.94	16.29	4.39	0	17.36	35	67	27	0	0.02658	197.2	53	20.5	0	5.3	6.08	5.82	8.73	0	6.83	5	5	2	0	2	2	14	13	0	16	3	3	-2	1.075	0.41	1.26	2.6219512195	0.8531746032	0.3253968254	0.665	0.988679242	10.46	28.44	5.91	0.0005925926	17.48	200.2430487805	200.5667280224	202.9512804051	-0.4831269031	2.0236178862	0
28266	R -3 H	(MgSn)B2O6	Dolomite#CaMg(CO3)2	Vicat, J.; Aleonard, S.	4.707(2) 4.707(2) 14.93(1) 90 90 120	286.47	260.616	293	1968	-1	Mg	0.5	Sn	0.5	B	1	_	0	O	3	4.707	4.707	14.93	90	90	120	148	trigonal	12	50	5	0	8	73	83	86	0	101	1.5	1.45	0.85	0	0.6	1.31	1.96	2.04	0	3.44	24.305	118.71	10.811	0	15.9994	14	16.29	4.39	0	17.36	160	67	27	0	0.02658	71.2	53	20.5	0	5.3	3.21	5.82	8.73	0	6.83	3	5	2	0	2	2	14	13	0	16	3	3	-2	0.845	0.41	1.26	2.0609756098	0.6706349206	0.3253968254	0.435	0.8912932781	15.085	8	3.77	3.85587262253321E-06	2.96	72.5740243902	73.0303176683	74.9512804051	-0.6147079005	1.6396742399	0
91115	R -3 m H	Ba(Ir0.5Co0.5)O3	Ba2NiTeO6	Vente, J.F.; Battle, P.D.	5.72059(8) 5.72059(8) 28.40729(50) 90 90 120	805.09	311.402	293	2000	10	Ba	1	_	0	Ir	0.5	Co	0.5	O	3	5.72059	5.72059	28.40729	90	90	120	166	trigonal	56	0	77	27	8	14	0	66	64	101	2.15	0	1.35	1.35	0.6	0.89	0	2.2	1.88	3.44	137.327	0	192.217	58.933195	15.9994	38.16	0	8.52	6.67	17.36	18	0	150	100	0.02658	272	0	54	55	5.3	5.02	0	3.84	2.51	6.83	6	0	6	4	2	2	0	9	9	16	2	4	-2	1.49	0.6975	1.26	2.1362007168	1.1825396825	0.5535714286	0.7925	0.9933811741	41.861625	4.69	6.84	0.035659621	11.49	276.6562992832	276.8571804572	278.9757233578	-0.4744314088	1.4151292883	0
428616	R 3 H	Mn2Fe(WO6)	Ni3TeO6	Li, Man-Rong; Croft, Mark; Stephens, Peter W.; Ye, Meng; Vanderbilt, David; Retuerto, Maria; Deng, Zheng; Grams, Christoph P.; Hemberger, Joachim; Hadermann, Joke; Li, Wen-Min; Jin, Chang-Qing; Saouma, Felix O.; Jang, Joon I.; Akamatsu, Hirofumi; Gopalan, Venkatraman; Walker, David; Greenblatt, Martha	5.296570(13) 5.296570(13) 13.939160(13) 9 9 12	338.65	445.574	298	2015	10	Mn	1	_	0	Fe	0.5	W	0.5	O	3	5.29657	5.29657	13.93916	9	9	12	146	trigonal	25	0	26	74	8	60	0	61	55	101	1.4	0	1.4	1.35	0.6	1.55	0	1.83	2.36	3.44	54.938045	0	55.845	183.84	15.9994	7.35	0	7.09	9.47	17.36	7.8	0	80	170	0.02658	68	0	62	68	5.3	8.89	0	2.87	3.16	6.83	4	0	4	6	2	7	0	8	6	16	2	4	-2	0.81	0.745	1.26	1.0872483221	0.6428571429	0.5912698413	0.065	0.7300304424	57.426	45.25	5.12	0.0007805556	51.42	70.9777516779	71.6427821203	72.98544973	-0.7284874342	1.0389149888	0
188046	R 3 c H	Bi(Fe0.9Ti0.1)O3	LiNbO3	Khomchenko, V.A.; Troyanchuk, I.O.; Sikolenko, V.; Paixao, J.A.	5.58036(2) 5.58036(2) 13.79510(4) 90 90 120	372.03	312.032	300	2013	-1	Bi	1	_	0	Fe	0.9	Ti	0.1	O	3	5.58036	5.58036	13.7951	90	90	120	161	trigonal	83	0	26	22	8	87	0	61	51	101	1.6	0	1.4	1.4	0.6	2.02	0	1.83	1.54	3.44	208.9804	0	55.845	47.867	15.9994	21.31	0	7.09	10.64	17.36	8	0	80	22	0.02658	48	0	62	100	5.3	4.75	0	2.87	2.95	6.83	6	0	4	4	2	15	0	8	4	16	3	3	-2	1.17	0.7015	1.26	1.6678545973	0.9285714286	0.5567460317	0.4685	0.8759976948	56.074	31.09	7.41	3.09793577250218E-05	37.26	52.8006454027	53.2081430975	54.98544973	-0.6287365123	1.2108488502	0
242265	C 1 2/c 1	(LiAl)Si2O6	Pyroxene#CaMg(SiO3)2	Iezzi, Gianluca; Bromiley, Geoffrey D.; Cavallo, Andrea; Das, Partha P.; Karavassili, Fotini; Margiolaki, Irene; Stewart, Andrew A.; Tribaudino, Mario; Wright, Jonathan P.	9.4657(1) 8.3942(1) 5.2204(1) 90.0000(0) 110.1500(100) 90.0000(0)	389.4	186.085	298	2016	10	Li	0.5	Al	0.5	Si	1	_	0	O	3	9.4657	8.3942	5.2204	90	110.15	90	15	monoclinic	3	13	14	0	8	12	80	85	0	101	1.45	1.25	1.1	0	0.6	0.98	1.61	1.9	0	3.44	6.941	26.9815386	28.0855	0	15.9994	13.02	10	12.06	0	17.36	85	235	150	0	0.02658	164.1125	57.8	37.3	0	5.3	3.49	4.05	5.43	0	6.83	2	3	3	0	2	1	13	14	0	16	2	4	-2	0.7875	0.54	1.26	1.4583333333	0.625	0.4285714286	0.2475	0.8043339636	32.351375	8.83	2.53	0.0008391204	20.93	164.9016666667	165.4585006303	167.0037073601	-0.6102578474	1.2941666667	0
242271	C 1 2/c 1	(LiFe)Si2O6	Pyroxene#CaMg(SiO3)2	Iezzi, Gianluca; Bromiley, Geoffrey D.; Cavallo, Andrea; Das, Partha P.; Karavassili, Fotini; Margiolaki, Irene; Stewart, Andrew A.; Tribaudino, Mario; Wright, Jonathan P.	9.6702(1) 8.6626(1) 5.2966(1) 90.0000(0) 110.2000(10) 90.0000(0)	416.4	214.955	298	2016	10	Li	0.5	Fe	0.5	Si	1	_	0	O	3	9.6702	8.6626	5.2966	90	110.2	90	15	monoclinic	3	26	14	0	8	12	61	85	0	101	1.45	1.4	1.1	0	0.6	0.98	1.83	1.9	0	3.44	6.941	55.845	28.0855	0	15.9994	13.02	7.09	12.06	0	17.36	85	80	150	0	0.02658	164.1125	62	37.3	0	5.3	3.49	2.87	5.43	0	6.83	2	4	3	0	2	1	8	14	0	16	2	4	-2	0.795	0.54	1.26	1.4722222222	0.630952381	0.4285714286	0.255	0.8072802419	32.351375	8.83	2.53	0.0008391204	20.93	164.8952777778	165.4475580196	167.0037073601	-0.608132433	1.3005555556	0
